,traddt,isin,fininstrmid,fininstrmid_b,tckrsymb,tckrsymb_b,sctysrs,sctysrs_b,src,src_b,fininstrmnm,opnpric,hghpric,lwpric,clspric,lastpric,prvsclsgpric,sttlmpric,ttltradgvol,ttltrfval,ttlnboftxsexctd,qty_del,delvry_trnovr,ttltradgvol_b,ttltrfval_b,ttlnboftxsexctd_b,qty_del_b,delvry_trnovr_b,sum_ttltradgvol,sum_ttltrfval,sum_ttlnboftxsexctd,sum_del_qty,sum_delvry_trnovr,del_per,avg_price,avg_qty_per_order,avg_order_price,close_to_avg,close_avg_perc,othr_trds,othr_trds_vol,othr_trds_val,othr_trds_txsexctd
2093,2024-01-01,INE392H01018,,537392,,TAAZAINT,,XT,,BSE,Taaza International Ltd,7.51,8.0,7.51,7.71,7.86,7.86,7.71,,,,,,11468.0,89021.0,78.0,11468.0,89021.0,11468.0,89021.0,78.0,11468.0,89021.0,100.0,7.76,147.03,1140.95,0.05,0.65,,,,
2094,2024-01-01,INE393A01011,1214,504286,DELTAMAGNT,DELTAMAGNT,EQ,B,NSE,BSE,DELTA MANUFACTURING LTD,98.6,98.6,94.35,94.7,95.5,95.7,94.7,9999.0,951689.55,266.0,6515.0,620087.75,2151.0,207101.0,54.0,685.0,66856.0,12150.0,1158790.55,320.0,7200.0,686943.75,59.26,95.37,37.97,3621.2,0.67,0.71,,,,
2095,2024-01-01,INE393D01015,,531797,,SCANPRO,,XT,,BSE,SCAN PROJECTS LTD.,28.19,28.19,28.19,28.19,28.19,27.64,28.19,,,,,,1400.0,39466.0,2.0,1400.0,39466.0,1400.0,39466.0,2.0,1400.0,39466.0,100.0,28.19,700.0,19733.0,0.0,0.0,,,,
2096,2024-01-01,INE393F01010,,534338,,MAXHEIGHTS,,X,,BSE,MAXHEIGHTS INFRASTRUCTURE LTD.,56.5,59.2,50.95,52.16,51.0,53.82,52.16,,,,,,60645.0,3184589.0,211.0,44713.0,2332231.0,60645.0,3184589.0,211.0,44713.0,2332231.0,73.73,52.51,287.42,15092.42,0.35,0.67,,,,
2097,2024-01-01,INE393P01035,21840,540724,DIAMONDYD,DIAMONDYD,EQ,B,NSE,BSE,PRATAAP SNACKS LIMITED,1062.0,1120.0,1055.55,1114.7,1108.0,1072.0,1114.7,122476.0,134596904.15,10932.0,65343.0,71809705.64,19921.0,21806941.0,1767.0,10413.0,11622991.0,142397.0,156403845.15,12699.0,75756.0,83432696.64,53.2,1098.36,11.21,12312.62,-16.34,-1.47,,,,
2098,2024-01-01,INE394C01023,,532275,,LANDMARC,,XT,,BSE,LANDMARC LEISURE CORPORATION L,0.79,0.82,0.79,0.82,0.82,0.79,0.82,,,,,,43208.0,35403.0,33.0,43208.0,35403.0,43208.0,35403.0,33.0,43208.0,35403.0,100.0,0.82,1309.33,1073.65,0.0,0.0,,,,
2099,2024-01-01,INE395A01016,,532123,,BSELALGO,,X,,BSE,BSEL ALGO LIMITED,16.15,16.63,15.8,16.36,16.36,16.2,16.36,,,,,,242389.0,3961466.0,1080.0,178182.0,2915058.0,242389.0,3961466.0,1080.0,178182.0,2915058.0,73.51,16.34,224.43,3667.19,-0.02,-0.12,,,,
2100,2024-01-01,INE395B01048,,523277,,GVFILM,,XT,,BSE,GV FILMS LTD.,0.62,0.63,0.61,0.62,0.62,0.62,0.62,,,,,,1644907.0,1013887.0,1343.0,1644907.0,1013887.0,1644907.0,1013887.0,1343.0,1644907.0,1013887.0,100.0,0.62,1224.8,759.38,0.0,0.0,,,,
2101,2024-01-01,INE395E01018,,530547,,KENFIN,,XT,,BSE,KEN FINANCIAL SERVICES LTD.,13.44,13.7,13.18,13.18,13.18,13.44,13.18,,,,,,3276.0,44042.0,8.0,3276.0,44042.0,3276.0,44042.0,8.0,3276.0,44042.0,100.0,13.44,409.5,5503.68,0.26,1.97,,,,
2102,2024-01-01,INE395H01011,10406,,STEELCITY,,EQ,,NSE,,STEEL CITY SECURITIES LTD,75.0,75.1,73.3,73.95,73.8,73.15,73.95,48221.0,3570547.4,517.0,26632.0,1971979.39,,,,,,48221.0,3570547.4,517.0,26632.0,1971979.39,55.23,74.05,93.27,6906.64,0.1,0.14,,,,
2103,2024-01-01,INE395N01027,18151,543965,TVSSCS,TVSSCS,EQ,B,NSE,BSE,TVS SUPPLY CHAIN SOL L,198.2,200.2,198.2,198.9,199.0,198.2,198.9,453389.0,90412053.8,8666.0,241020.0,48062730.25,59136.0,11790843.0,1433.0,28484.0,5664044.0,512525.0,102202896.8,10099.0,269504.0,53726774.25,52.58,199.41,50.75,10120.06,0.51,0.26,,,,
2104,2024-01-01,INE395U01014,14194,539843,NINSYS,NINSYS,EQ,B,NSE,BSE,NINTEC SYSTEMS LIMITED,584.0,585.0,568.85,583.15,583.95,569.15,583.15,3840.0,2218828.05,532.0,1976.0,1141771.93,1225.0,703243.0,190.0,975.0,563014.0,5065.0,2922071.05,722.0,2951.0,1704785.93,58.26,576.91,7.02,4049.91,-6.24,-1.07,,,,
2105,2024-01-01,INE396C01010,,539016,,NEIL,,X,,BSE,Neil Industries Ltd.,17.51,17.58,16.75,17.58,17.58,16.75,17.58,,,,,,7563.0,132749.0,63.0,7563.0,132958.0,7563.0,132749.0,63.0,7563.0,132958.0,100.0,17.55,120.05,2106.88,-0.03,-0.17,,,,
2106,2024-01-01,INE396H01019,,531099,,CHECKPOINT,,X,,BSE,Checkpoint Trends Limited,4.87,4.87,4.42,4.87,4.87,4.64,4.87,,,,,,440.0,2129.0,10.0,421.0,2051.0,440.0,2129.0,10.0,421.0,2051.0,95.68,4.84,44.0,212.96,-0.03,-0.62,,,,
2107,2024-01-01,INE397C01026,,538975,,SHREESEC,,XT,,BSE,Shree Securities Ltd.,0.47,0.48,0.44,0.48,0.48,0.46,0.48,,,,,,4685142.0,2180190.0,1644.0,4685142.0,2180190.0,4685142.0,2180190.0,1644.0,4685142.0,2180190.0,100.0,0.47,2849.84,1339.42,-0.01,-2.08,,,,
2108,2024-01-01,INE397D01024,10604,532454,BHARTIARTL,BHARTIARTL,EQ,A,NSE,BSE,BHARTI AIRTEL LIMITED,1031.95,1031.95,1007.0,1013.05,1012.0,1032.2,1013.05,3804406.0,3860029871.0,151146.0,2188481.0,2220478579.87,80617.0,81957079.0,4624.0,29994.0,30385422.0,3885023.0,3941986950.0,155770.0,2218475.0,2250864001.87,57.1,1014.66,24.94,25305.62,1.61,0.16,,,,
2109,2024-01-01,INE397G01019,,531471,,DUKEOFS,,XT,,BSE,DUKE OFFSHORE LTD.,10.2,10.2,10.1,10.1,10.1,10.17,10.1,,,,,,1582.0,16011.0,15.0,1582.0,16011.0,1582.0,16011.0,15.0,1582.0,16011.0,100.0,10.12,105.47,1067.36,0.02,0.2,,,,
2110,2024-01-01,INE397H01017,13436,532740,LOKESHMACH,LOKESHMACH,EQ,B,NSE,BSE,LOKESH MACHINES LTD,365.0,365.0,357.0,358.75,359.05,364.35,358.75,44225.0,15948199.75,1324.0,27230.0,9819547.3,1836.0,661592.0,168.0,1381.0,495020.0,46061.0,16609791.75,1492.0,28611.0,10314567.3,62.12,360.6,30.87,11131.72,1.85,0.52,,,,
2111,2024-01-01,INE398A01010,3757,523261,VENKEYS,VENKYS,EQ,A,NSE,BSE,VENKY S (INDIA) LIMITED,1973.7,1982.25,1952.3,1960.9,1958.0,1951.4,1960.9,25220.0,49656175.2,3251.0,10845.0,21352942.9,4350.0,8577036.0,451.0,2998.0,5872633.0,29570.0,58233211.2,3702.0,13843.0,27225575.9,46.81,1969.33,7.99,15734.95,8.43,0.43,,,,
2112,2024-01-01,INE398B01018,8998,532376,MRO-TEK,MRO-TEK,EQ,B,NSE,BSE,MRO-TEK REALTY LIMITED,58.6,60.5,57.15,58.0,58.4,57.5,58.0,35547.0,2093547.55,461.0,19937.0,1174193.53,3797.0,224269.0,98.0,2335.0,136715.0,39344.0,2317816.55,559.0,22272.0,1310908.53,56.61,58.91,70.38,4146.09,0.91,1.57,,,,
2113,2024-01-01,INE398C01016,,542123,,PHOSPHATE,,X,,BSE,The Phosphate Company Limited,173.7,199.8,173.7,197.0,197.0,168.0,197.0,,,,,,2199.0,430498.0,53.0,1776.0,349872.0,2199.0,430498.0,53.0,1776.0,349872.0,80.76,195.77,41.49,8122.5,-1.23,-0.62,,,,
2114,2024-01-01,INE398F01019,,526500,,STRGRENWO,,X,,BSE,STERLING GREEN WOODS LTD.,33.5,33.5,31.95,33.0,33.0,33.63,33.0,,,,,,1139.0,37077.0,23.0,646.0,21318.0,1139.0,37077.0,23.0,646.0,21318.0,56.72,32.55,49.52,1611.88,-0.45,-1.36,,,,
2115,2024-01-01,INE398H01015,,532056,,ADIEXRE,,XT,,BSE,ADINATH EXIM RESOURCES LTD.,26.16,26.16,26.16,26.16,26.16,24.92,26.16,,,,,,5069.0,132605.0,90.0,5069.0,132605.0,5069.0,132605.0,90.0,5069.0,132605.0,100.0,26.16,56.32,1473.33,0.0,0.0,,,,
2116,2024-01-01,INE398L01017,,541005,,KANCOTEA,,X,,BSE,KANCO TEA & INDUSTRIES LIMITED,75.12,78.0,75.12,76.2,76.1,76.46,76.2,,,,,,1872.0,143812.0,32.0,1374.0,104699.0,1872.0,143812.0,32.0,1374.0,104699.0,73.4,76.82,58.5,4493.97,0.62,0.81,,,,
2117,2024-01-01,INE398R01022,10243,539268,SYNGENE,SYNGENE,EQ,A,NSE,BSE,SYNGENE INTERNATIONAL LTD,702.3,711.9,701.3,709.75,710.0,701.45,709.75,487675.0,344815387.25,18400.0,255146.0,180403479.36,12750.0,9001804.0,701.0,5127.0,3638376.0,500425.0,353817191.25,19101.0,260273.0,184041855.36,52.01,707.03,26.2,18524.19,-2.72,-0.38,,,,
2118,2024-01-01,INE399C01030,11689,532509,SUPRAJIT,SUPRAJIT,EQ,A,NSE,BSE,SUPRAJIT ENGINEERING LTD,410.1,420.25,408.0,410.5,410.55,406.55,410.5,455553.0,188284392.65,15971.0,181637.0,75072301.64,28448.0,11749548.0,955.0,8334.0,3424024.0,484001.0,200033940.65,16926.0,189971.0,78496325.64,39.25,413.29,28.6,11820.09,2.79,0.68,,,,
2119,2024-01-01,INE399G01023,11411,532527,RKFORGE,RKFORGE,EQ,A,NSE,BSE,RAMKRISHNA FORGINGS LTD,720.0,728.8,710.0,711.7,711.5,725.7,711.7,183636.0,131389057.2,17426.0,116727.0,83516578.88,20482.0,14646825.0,2318.0,12397.0,8819226.0,204118.0,146035882.2,19744.0,129124.0,92335804.88,63.26,715.45,10.34,7397.75,3.75,0.53,,,,
2120,2024-01-01,INE399K01017,17520,533122,RTNPOWER,RTNPOWER,EQ,A,NSE,BSE,RATTANINDIA POWER LIMITED,9.1,9.3,8.95,9.2,9.15,9.0,9.2,42534871.0,390252190.5,26888.0,22865116.0,209784616.6,12110836.0,111197673.0,9029.0,6122251.0,56385932.0,54645707.0,501449863.5,35917.0,28987367.0,266170548.6,53.05,9.18,1521.44,13966.82,-0.02,-0.22,,,,
2121,2024-01-01,INE399L01023,6066,542066,ATGL,ATGL,EQ,A,NSE,BSE,ADANI TOTAL GAS LIMITED,992.4,1013.9,983.5,1000.95,999.4,987.95,1000.95,1726490.0,1726392962.8,43246.0,615376.0,615341412.85,279031.0,278581109.0,12655.0,135550.0,135685550.0,2005521.0,2004974071.8,55901.0,750926.0,751026962.85,37.44,999.73,35.88,35870.31,-1.22,-0.12,,,,
2122,2024-01-01,INE400A01014,,506808,,TUTIALKA,,X,,BSE,TUTICORIN ALKALI CHEMICALS AND,100.35,101.8,97.05,99.05,99.05,100.39,99.05,,,,,,56348.0,5575901.0,481.0,41711.0,4131475.0,56348.0,5575901.0,481.0,41711.0,4131475.0,74.02,98.95,117.15,11591.99,-0.1,-0.1,,,,
2123,2024-01-01,INE400B01020,,532354,,VIRGOGLOB,,XT,,BSE,Virgo Global Limited,8.32,8.56,8.32,8.56,8.56,8.16,8.56,,,,,,9535.0,81574.0,64.0,9535.0,81574.0,9535.0,81574.0,64.0,9535.0,81574.0,100.0,8.56,148.98,1275.27,0.0,0.0,,,,
2124,2024-01-01,INE400G01011,,526931,,HRYNSHP,,XT,,BSE,HARIYANA SHIP BREAKERS LTD.,114.95,114.95,111.0,112.7,114.5,112.65,112.7,,,,,,3763.0,424220.0,66.0,3763.0,424220.0,3763.0,424220.0,66.0,3763.0,424220.0,100.0,112.73,57.02,6427.86,0.03,0.03,,,,
2125,2024-01-01,INE400N01017,,530797,,SHGANEL,,XT,,BSE,SHREE GANESH ELASTOPLAST LTD.,17.9,17.9,17.9,17.9,17.9,17.9,17.9,,,,,,117.0,2094.0,9.0,117.0,2094.0,117.0,2094.0,9.0,117.0,2094.0,100.0,17.9,13.0,232.7,0.0,0.0,,,,
2126,2024-01-01,INE401B01010,,538273,,RESPONSINF,,XT,,BSE,RESPONSE INFORMATICS LTD,69.58,69.58,69.58,69.58,69.58,71.0,69.58,,,,,,231.0,16072.0,7.0,231.0,16072.0,231.0,16072.0,7.0,231.0,16072.0,100.0,69.58,33.0,2296.14,0.0,0.0,,,,
2127,2024-01-01,INE401C01018,,500277,,MIDINDIA,,XT,,BSE,MID INDIA INDUSTRIES LTD.,8.33,8.74,8.21,8.74,8.74,8.33,8.74,,,,,,1358.0,11410.0,29.0,1358.0,11410.0,1358.0,11410.0,29.0,1358.0,11410.0,100.0,8.4,46.83,393.37,-0.34,-3.89,,,,
2128,2024-01-01,INE401H01017,13381,532732,KKCL,KKCL,EQ,B,NSE,BSE,KEWAL KIRAN CLOTHING LTD,794.9,799.95,782.25,790.85,793.0,766.0,790.85,89231.0,70754781.9,8341.0,34806.0,27599051.21,5244.0,4154390.0,469.0,3133.0,2475070.0,94475.0,74909171.9,8810.0,37939.0,30074121.21,40.16,792.9,10.72,8499.89,2.05,0.26,,,,
2129,2024-01-01,INE401Q01018,,538765,,JSHL,,M,,BSE,JLA Infraville Shoppers Limite,5.4,5.49,5.4,5.49,5.49,4.58,5.49,,,,,,70000.0,383750.0,11.0,70000.0,384300.0,70000.0,383750.0,11.0,70000.0,384300.0,100.0,5.48,6363.64,34872.75,-0.01,-0.18,,,,
2130,2024-01-01,INE401Z01019,,541741,,TINNATFL,,XT,,BSE,Tinna Trade Limited,40.0,42.0,39.55,41.87,41.87,41.57,41.87,,,,,,2808.0,111912.0,41.0,2808.0,111912.0,2808.0,111912.0,41.0,2808.0,111912.0,100.0,39.85,68.49,2729.33,-2.02,-4.82,,,,
2131,2024-01-01,INE402H01015,,526981,,SHBAJRG,,X,,BSE,SHRI BAJRANG ALLIANCE LIMITED,318.0,318.0,305.15,311.35,312.0,305.1,311.35,,,,,,5970.0,1859529.0,121.0,4659.0,1450580.0,5970.0,1859529.0,121.0,4659.0,1450580.0,78.04,311.48,49.34,15368.42,0.13,0.04,,,,
2132,2024-01-01,INE402Y01028,,540738,,STL,,B,,BSE,Shreeji Translogistics Limited,56.38,57.88,55.55,57.56,57.36,56.38,57.56,,,,,,246681.0,14132631.0,1353.0,88643.0,5102292.0,246681.0,14132631.0,1353.0,88643.0,5102292.0,35.93,57.29,182.32,10445.11,-0.27,-0.47,,,,
2133,2024-01-01,INE403B01016,,506186,,GCKL,,X,,BSE,GALAXY CLOUD KITCHENS LIMITED,15.29,15.59,13.91,14.12,14.12,14.62,14.12,,,,,,12356.0,177252.0,66.0,10169.0,143587.0,12356.0,177252.0,66.0,10169.0,143587.0,82.3,14.35,187.21,2686.46,0.23,1.63,,,,
2134,2024-01-01,INE403C01014,,505737,,INTLCOMBQ,,X,,BSE,INTERNATIONAL COMBUSTION (INDI,1495.0,1497.0,1426.0,1462.5,1462.5,1479.3,1462.5,,,,,,1861.0,2696390.0,181.0,1114.0,1629225.0,1861.0,2696390.0,181.0,1114.0,1629225.0,59.86,1448.89,10.28,14894.59,-13.61,-0.93,,,,
2135,2024-01-01,INE403F01017,,526654,,THAKDEV,,X,,BSE,THAKKERS DEVELOPERS LTD.,139.0,142.0,134.25,142.0,142.0,138.9,142.0,,,,,,226.0,31313.0,13.0,150.0,21300.0,226.0,31313.0,13.0,150.0,21300.0,66.37,138.55,17.38,2408.0,-3.45,-2.43,,,,
2136,2024-01-01,INE403Y01018,666,,INNOVANA,,SM,,NSE,,INNOVANA THINKLABS LTD.,580.0,588.05,579.0,588.0,588.0,560.05,588.0,4400.0,2568320.0,21.0,3600.0,2101352.73,,,,,,4400.0,2568320.0,21.0,3600.0,2101352.73,81.82,583.71,209.52,122298.92,-4.29,-0.73,,,,
2137,2024-01-01,INE404A01024,6018,543374,ABSLAMC,ABSLAMC,EQ,A,NSE,BSE,ADIT BIRL SUN LIF AMC LTD,472.0,477.0,468.35,474.45,473.0,469.35,474.45,76563.0,36247654.55,2922.0,38054.0,18016120.66,12596.0,5960715.0,852.0,7238.0,3432984.0,89159.0,42208369.55,3774.0,45292.0,21449104.66,50.8,473.41,23.62,11181.94,-1.04,-0.22,,,,
2138,2024-01-01,INE404B01014,,526961,,LASTMILE,,XT,,BSE,LAST MILE ENTERPRISES LIMITED,320.4,320.4,320.4,320.4,320.4,314.15,320.4,,,,,,2679.0,858351.0,12.0,2679.0,858351.0,2679.0,858351.0,12.0,2679.0,858351.0,100.0,320.4,223.25,71529.3,0.0,0.0,,,,
2139,2024-01-01,INE404F01031,,538597,,TTIENT,,X,,BSE,TTI ENTERPRISE LTD,20.9,21.0,20.52,21.0,21.0,20.0,21.0,,,,,,172933.0,3626581.0,262.0,146090.0,3067890.0,172933.0,3626581.0,262.0,146090.0,3067890.0,84.48,20.97,660.05,13841.25,-0.03,-0.14,,,,
2140,2024-01-01,INE404L01039,,531502,,ESARIND,,XT,,BSE,ESAAR (INDIA) LTD.,8.2,8.2,8.2,8.2,8.2,8.04,8.2,,,,,,11181.0,91684.0,29.0,11181.0,91684.0,11181.0,91684.0,29.0,11181.0,91684.0,100.0,8.2,385.55,3161.51,0.0,0.0,,,,
2141,2024-01-01,INE405A01021,,506685,,ULTRAMAR,,B,,BSE,ULTRAMARINE & PIGMENTS LTD.,412.65,425.0,412.6,420.05,420.05,412.6,420.05,,,,,,39075.0,16422149.0,771.0,31851.0,13379013.0,39075.0,16422149.0,771.0,31851.0,13379013.0,81.51,420.27,50.68,21299.28,0.22,0.05,,,,
2142,2024-01-01,INE405C01035,11596,531633,LINCOLN,LINCOPH,EQ,B,NSE,BSE,LINCOLN PHARMA LTD,626.0,652.9,621.7,641.45,643.3,609.5,641.45,127053.0,81382726.1,12189.0,50579.0,32397951.28,7061.0,4521860.0,625.0,3185.0,2042859.0,134114.0,85904586.1,12814.0,53764.0,34440810.28,40.09,640.53,10.47,6706.35,-0.92,-0.14,,,,
2143,2024-01-01,INE405E01023,14154,532539,UNOMINDA,UNOMINDA,EQ,A,NSE,BSE,UNO MINDA LIMITED,695.3,697.6,675.0,682.2,676.6,687.65,682.2,398958.0,275114673.8,20714.0,182134.0,125596518.93,15719.0,10839501.0,1009.0,8891.0,6068997.0,414677.0,285954174.8,21723.0,191025.0,131665515.93,46.07,689.58,19.09,13164.08,7.38,1.08,,,,
2144,2024-01-01,INE405H01018,,531380,,CSURGSU,,XT,,BSE,CENTENIAL SURGICAL SUTURE LTD.,99.05,99.1,99.05,99.1,99.1,101.0,99.1,,,,,,113.0,11197.0,9.0,113.0,11197.0,113.0,11197.0,9.0,113.0,11197.0,100.0,99.09,12.56,1244.57,-0.01,-0.01,,,,
2145,2024-01-01,INE405Y01021,3,,GOLDSTAR,,ST,,NSE,,GOLDSTAR POWER LIMITED,16.8,17.2,16.0,17.1,17.1,16.8,17.1,225000.0,3740062.5,20.0,213750.0,3553059.37,,,,,,225000.0,3740062.5,20.0,213750.0,3553059.37,95.0,16.62,11250.0,186975.0,-0.48,-2.81,,,,
2146,2024-01-01,INE406A01037,275,524804,AUROPHARMA,AUROPHARMA,EQ,A,NSE,BSE,AUROBINDO PHARMA LTD,1085.05,1093.95,1077.05,1080.15,1080.7,1084.0,1080.15,985073.0,1069206224.8,39802.0,321363.0,348810006.99,56495.0,61354315.0,2881.0,21964.0,23724415.0,1041568.0,1130560539.8,42683.0,343327.0,372534421.99,32.96,1085.44,24.4,26484.74,5.29,0.49,,,,
2147,2024-01-01,INE406F01010,,538634,,VRL,,XT,,BSE,VASUNDHARA RASAYANS LTD,202.3,202.3,189.25,193.8,197.3,197.5,193.8,,,,,,3410.0,660883.0,82.0,3410.0,660883.0,3410.0,660883.0,82.0,3410.0,660883.0,100.0,193.81,41.59,8060.56,0.01,0.01,,,,
2148,2024-01-01,INE406M01024,21154,540596,ERIS,ERIS,EQ,A,NSE,BSE,ERIS LIFESCIENCES LIMITED,914.55,916.9,902.0,905.8,906.7,910.0,905.8,35045.0,31769887.75,3593.0,17876.0,16205407.72,4520.0,4097883.0,381.0,2718.0,2460198.0,39565.0,35867770.75,3974.0,20594.0,18665605.72,52.05,906.55,9.96,9029.24,0.75,0.08,,,,
2149,2024-01-01,INE406N01014,,503624,,ZSVARAJT,,X,,BSE,SVARAJ TRADING & AGENCIES LTD.,6.93,6.93,6.53,6.78,6.78,6.5,6.78,,,,,,1276.0,8647.0,9.0,1269.0,8604.0,1276.0,8647.0,9.0,1269.0,8604.0,99.45,6.78,141.78,961.27,0.0,0.0,,,,
2150,2024-01-01,INE407E01029,,532078,,MONIND,,X,,BSE,MONIND LIMITED,21.4,21.4,20.39,21.0,21.0,20.39,21.0,,,,,,2547.0,54098.0,23.0,2546.0,53466.0,2547.0,54098.0,23.0,2546.0,53466.0,99.96,21.24,110.74,2352.12,0.24,1.14,,,,
2151,2024-01-01,INE407P01017,,538838,,ICL,,X,,BSE,Indo Cotspin Limited,51.6,51.6,48.01,50.89,50.89,49.15,50.89,,,,,,881.0,44362.0,18.0,644.0,32774.0,881.0,44362.0,18.0,644.0,32774.0,73.1,50.35,48.94,2464.13,-0.54,-1.06,,,,
2152,2024-01-01,INE408F01016,,512297,,SHANTAI,,XT,,BSE,Shantai Industries Limited,39.8,39.8,39.0,39.0,39.0,38.0,39.0,,,,,,215.0,8497.0,5.0,215.0,8497.0,215.0,8497.0,5.0,215.0,8497.0,100.0,39.52,43.0,1699.36,0.52,1.33,,,,
2153,2024-01-01,INE409B01013,11909,532051,SWELECTES,SWELECTES,EQ,B,NSE,BSE,SWELECT ENERGY SYS LTD,539.95,634.0,539.95,628.9,631.35,529.0,628.9,532407.0,318611099.55,33442.0,140557.0,84114259.05,50637.0,30674746.0,3488.0,30932.0,19589236.0,583044.0,349285845.55,36930.0,171489.0,103703495.05,29.41,599.07,15.79,9459.32,-29.83,-4.74,,,,
2154,2024-01-01,INE410A01013,,522152,,SOLIMAC,,XT,,BSE,SOLITAIRE MACHINE TOOLS LTD.,83.5,85.9,83.0,85.0,85.0,83.23,85.0,,,,,,2689.0,225310.0,34.0,2689.0,225310.0,2689.0,225310.0,34.0,2689.0,225310.0,100.0,83.79,79.09,6626.95,-1.21,-1.42,,,,
2155,2024-01-01,INE410B01037,17364,524200,VINATIORGA,VINATIORGA,EQ,A,NSE,BSE,VINATI ORGANICS LTD,1748.0,1765.9,1742.05,1755.3,1754.15,1743.45,1755.3,68272.0,119767173.55,7909.0,34133.0,59878323.98,3503.0,6145052.0,479.0,1584.0,2780633.0,71775.0,125912225.55,8388.0,35717.0,62658956.98,49.76,1754.26,8.56,15016.47,-1.04,-0.06,,,,
2156,2024-01-01,INE410D01017,,514223,,RAMGOPOLY,,XT,,BSE,RAMGOPAL POLYTEX LTD.,6.67,6.67,6.35,6.37,6.6,6.67,6.37,,,,,,5514.0,35606.0,27.0,5514.0,35606.0,5514.0,35606.0,27.0,5514.0,35606.0,100.0,6.46,204.22,1319.26,0.09,1.41,,,,
2157,2024-01-01,INE410E01015,,511401,,MCLTD,,X,,BSE,MUNOTH COMMUNICATION LIMITED,12.0,12.6,12.0,12.06,12.06,12.0,12.06,,,,,,3214.0,39957.0,19.0,2798.0,33744.0,3214.0,39957.0,19.0,2798.0,33744.0,87.06,12.43,169.16,2102.66,0.37,3.07,,,,
2158,2024-01-01,INE410G01010,,526315,,DIVSHKT,,X,,BSE,DIVYASHAKTI LIMITED,71.35,71.5,69.75,69.77,69.75,69.95,69.77,,,,,,833.0,58329.0,21.0,635.0,44304.0,833.0,58329.0,21.0,635.0,44304.0,76.23,70.02,39.67,2777.69,0.25,0.36,,,,
2159,2024-01-01,INE410M01018,,514454,,SOUTLAT,,XT,,BSE,SOUTHERN LATEX LTD.,16.42,16.42,16.42,16.42,16.42,15.64,16.42,,,,,,970.0,15927.0,5.0,970.0,15927.0,970.0,15927.0,5.0,970.0,15927.0,100.0,16.42,194.0,3185.48,0.0,0.0,,,,
2160,2024-01-01,INE410P01011,11840,539551,NH,NH,EQ,A,NSE,BSE,NARAYANA HRUDAYALAYA LTD.,1205.0,1215.0,1199.0,1203.4,1206.75,1201.95,1203.4,160775.0,194090172.4,11666.0,73658.0,88921125.29,6092.0,7344069.0,549.0,2947.0,3550546.0,166867.0,201434241.4,12215.0,76605.0,92471671.29,45.91,1207.15,13.66,16489.67,3.75,0.31,,,,
2161,2024-01-01,INE411B01019,13859,526953,VENUSREM,VENUSREM,EQ,B,NSE,BSE,VENUS REMEDIES LIMITED,409.95,413.95,403.0,405.1,405.0,406.25,405.1,96527.0,39348917.35,6651.0,48958.0,19957569.34,15642.0,6362715.0,1323.0,7994.0,3242367.0,112169.0,45711632.35,7974.0,56952.0,23199936.34,50.77,407.52,14.07,5733.81,2.42,0.6,,,,
2162,2024-01-01,INE411D01015,4732,532143,SKMEGGPROD,SKMEGGPROD,EQ,B,NSE,BSE,SKM EGG PROD EXPORT(I) LT,394.4,405.3,390.0,405.3,405.3,386.0,405.3,229324.0,91845984.45,4059.0,141242.0,56568481.87,66346.0,26663095.0,1499.0,48289.0,19590848.0,295670.0,118509079.45,5558.0,189531.0,76159329.87,64.1,400.82,53.2,21323.62,-4.48,-1.11,,,,
2163,2024-01-01,INE411F01010,,532468,,KAMAHOLD,,A,,BSE,KAMA HOLDINGS LIMITED,2785.0,2860.0,2776.05,2849.3,2849.3,2808.85,2849.3,,,,,,5449.0,15355407.0,614.0,3729.0,10625040.0,5449.0,15355407.0,614.0,3729.0,10625040.0,68.43,2818.02,8.87,24995.84,-31.28,-1.1,,,,
2164,2024-01-01,INE411H01032,13414,532735,RSYSTEMS,RSYSTEMINT,EQ,B,NSE,BSE,R SYS INTERNATIONAL LTD,549.5,557.15,547.8,551.8,548.0,549.1,551.8,40855.0,22549353.55,4362.0,18297.0,10098776.7,2282.0,1257934.0,273.0,1202.0,665187.0,43137.0,23807287.55,4635.0,19499.0,10763963.7,45.2,551.9,9.31,5138.19,0.1,0.02,,,,
2165,2024-01-01,INE411U01027,6863,539872,BAJAJHCARE,BAJAJHCARE,EQ,B,NSE,BSE,BAJAJ HEALTHCARE LIMITED,380.0,380.3,375.35,376.75,376.7,376.0,376.75,51111.0,19288948.15,3670.0,27946.0,10546632.72,5535.0,2090626.0,252.0,2795.0,1052737.0,56646.0,21379574.15,3922.0,30741.0,11599369.72,54.27,377.42,14.44,5449.94,0.67,0.18,,,,
2166,2024-01-01,INE411Y01011,8657,,DIL,,EQ,,NSE,,DEBOCK INDUSTRIES LIMITED,10.95,11.3,10.9,11.3,11.3,10.8,11.3,1856296.0,20677788.3,2451.0,1570799.0,17497559.22,,,,,,1856296.0,20677788.3,2451.0,1570799.0,17497559.22,84.62,11.14,757.36,8436.99,-0.16,-1.42,,,,
2167,2024-01-01,INE412C01023,7109,,JMA,,EQ,,NSE,,JULLUNDUR MOT AGENCY LTD,82.35,85.0,82.35,84.85,84.5,82.35,84.85,69437.0,5834755.3,483.0,55887.0,4696155.79,,,,,,69437.0,5834755.3,483.0,55887.0,4696155.79,80.49,84.03,143.76,12080.15,-0.82,-0.97,,,,
