Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01012024,1854021525,0002356
Trade Date <01-JAN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1637,PLADAINFO,SM,222000,165000,74.32
20,1638,PLASTIBLEN,EQ,63842,40800,63.91
20,1639,PNB,EQ,55329198,13975352,25.26
20,1640,PNBGILTS,EQ,1752490,357028,20.37
20,1641,PNBHOUSING,EQ,144151,51649,35.83
20,1642,PNC,EQ,58269,36190,62.11
20,1643,PNCINFRA,EQ,145384,80813,55.59
20,1644,POCL,EQ,43194,19990,46.28
20,1645,PODDARMENT,EQ,18626,12827,68.87
20,1646,POKARNA,EQ,43766,18140,41.45
20,1647,POLICYBZR,EQ,694439,408815,58.87
20,1648,POLYCAB,EQ,146403,61563,42.05
20,1649,POLYMED,EQ,34960,17770,50.83
20,1650,POLYPLEX,EQ,297852,109762,36.85
20,1651,PONNIERODE,EQ,15098,6415,42.49
20,1652,POONAWALLA,EQ,607106,292872,48.24
20,1653,POWERGRID,EQ,5952776,3000033,50.40
20,1654,POWERINDIA,EQ,29028,10019,34.51
20,1655,POWERMECH,EQ,152607,63606,41.68
20,1656,PPAP,EQ,52056,30791,59.15
20,1657,PPL,EQ,99965,59977,60.00
20,1658,PPLPHARMA,EQ,3223669,1669951,51.80
20,1659,PRAJIND,EQ,385363,168251,43.66
20,1660,PRAKASHSTL,EQ,7002876,3455025,49.34
20,1661,PRECAM,EQ,634759,196059,30.89
20,1662,PRECISION,SM,10000,8000,80.00
20,1663,PRECOT,EQ,16976,13852,81.60
20,1664,PRECWIRE,EQ,591105,257807,43.61
20,1665,PREMEXPLN,EQ,26569,14321,53.90
20,1666,PRESSTONIC,ST,139200,132800,95.40
20,1667,PRESTIGE,EQ,826558,627980,75.98
20,1668,PRICOLLTD,EQ,154368,70754,45.83
20,1669,PRIMESECU,EQ,32743,29082,88.82
20,1670,PRINCEPIPE,EQ,364598,121000,33.19
20,1671,PRITIKA,SM,4000,4000,100.00
20,1672,PRITIKAUTO,EQ,918374,558853,60.85
20,1673,PRIVISCL,EQ,27082,11722,43.28
20,1674,PROLIFE,SM,5000,4500,90.00
20,1675,PROPEQUITY,SM,15600,15600,100.00
20,1676,PROV,SM,3680,3360,91.30
20,1677,PROZONER,EQ,455532,233193,51.19
20,1678,PRSMJOHNSN,EQ,801146,223261,27.87
20,1679,PRUDENT,EQ,26897,12741,47.37
20,1680,PSB,EQ,1663927,738806,44.40
20,1681,PSPPROJECT,EQ,38836,21507,55.38
20,1682,PSUBNKBEES,EQ,4271292,3680517,86.17
20,1683,PSUBNKIETF,EQ,222856,96947,43.50
20,1684,PTC,EQ,4175516,1378129,33.00
20,1685,PTCIL,EQ,11712,8405,71.76
20,1686,PTL,EQ,686051,327458,47.73
20,1687,PULZ,SM,4000,4000,100.00
20,1688,PUNJABCHEM,EQ,12108,6932,57.25
20,1689,PURVA,EQ,333603,129671,38.87
20,1690,PVRINOX,EQ,327117,160351,49.02
20,1691,PVTBANIETF,EQ,329394,308475,93.65
20,1692,PYRAMID,EQ,99401,57270,57.62
20,1693,QFIL,SM,1000,1000,100.00
20,1694,QGOLDHALF,EQ,218230,177372,81.28
20,1695,QMSMEDI,SM,6000,5000,83.33
20,1696,QNIFTY,EQ,348,191,54.89
20,1697,QUADPRO,SM,84000,72000,85.71
20,1698,QUAL30IETF,EQ,12327,11960,97.02
20,1699,QUESS,EQ,288707,125541,43.48
20,1700,QUICKHEAL,EQ,171126,52973,30.96
20,1701,QUICKTOUCH,SM,49000,39500,80.61
20,1702,RACE,EQ,11195,7830,69.94
20,1703,RADAAN,EQ,200786,199140,99.18
20,1704,RADHIKAJWE,EQ,420242,282523,67.23
20,1705,RADIANTCMS,EQ,302721,179196,59.20
20,1706,RADICO,EQ,432273,281896,65.21
20,1707,RADIOCITY,EQ,1978639,499705,25.25
20,1708,RADIOCITY,P1,3157,3157,100.00
20,1709,RAILTEL,EQ,31508799,4734987,15.03
20,1710,RAIN,EQ,2540235,1558379,61.35
20,1711,RAINBOW,EQ,234465,143294,61.12
20,1712,RAJESHEXPO,EQ,1160006,511571,44.10
20,1713,RAJMET,EQ,43418025,22813378,52.54
20,1714,RAJRATAN,EQ,35387,21227,59.99
20,1715,RAJSREESUG,EQ,1709139,912899,53.41
20,1716,RAJTV,EQ,57354,35242,61.45
20,1717,RALLIS,EQ,395073,181498,45.94
20,1718,RAMANEWS,EQ,536360,269478,50.24
20,1719,RAMAPHO,EQ,93564,45061,48.16
20,1720,RAMASTEEL,EQ,2395363,661701,27.62
20,1721,RAMCOCEM,EQ,373757,227964,60.99
20,1722,RAMCOIND,EQ,146707,66164,45.10
20,1723,RAMCOSYS,EQ,88238,40893,46.34
20,1724,RAMKY,EQ,204620,133046,65.02
20,1725,RAMRAT,EQ,62389,36340,58.25
20,1726,RANASUG,EQ,1303404,628954,48.25
20,1727,RANEENGINE,EQ,8032,5821,72.47
20,1728,RANEHOLDIN,EQ,13816,5153,37.30
20,1729,RATEGAIN,EQ,143026,55782,39.00
20,1730,RATNAMANI,EQ,37970,15375,40.49
20,1731,RATNAVEER,EQ,2068232,671192,32.45
20,1732,RAYMOND,EQ,94041,51173,54.42
20,1733,RBA,EQ,4304347,2853809,66.30
20,1734,RBL,EQ,17778,7781,43.77
20,1735,RBLBANK,EQ,8540993,2706077,31.68
20,1736,RBMINFRA,SM,47000,24000,51.06
20,1737,RCDL,SM,42000,30000,71.43
20,1738,RCF,EQ,30315307,7577117,24.99
20,1739,RECLTD,EQ,12660166,3474819,27.45
20,1740,RECLTD,N2,42,42,100.00
20,1741,RECLTD,N9,1083,964,89.01
20,1742,RECLTD,NA,5,5,100.00
20,1743,RECLTD,NB,18,18,100.00
20,1744,RECLTD,NE,122,122,100.00
20,1745,RECLTD,NF,20,20,100.00
20,1746,RECLTD,NI,5,5,100.00
20,1747,REDINGTON,EQ,747804,409642,54.78
20,1748,REDTAPE,EQ,278101,143572,51.63
20,1749,REFEX,EQ,91422,67561,73.90
20,1750,RELAXO,EQ,73356,37452,51.06
20,1751,RELIANCE,EQ,2015270,877801,43.56
20,1752,RELIGARE,EQ,591562,292780,49.49
20,1753,RELINFRA,EQ,4870790,2615436,53.70
20,1754,REMUS,SM,4050,3250,80.25
20,1755,RENUKA,EQ,7332647,2933447,40.01
20,1756,REPCOHOME,EQ,216041,115159,53.30
20,1757,REPL,EQ,13227,10047,75.96
20,1758,REPRO,EQ,64107,14056,21.93
20,1759,RESPONIND,EQ,86501,59610,68.91
20,1760,REXPIPES,SM,4000,4000,100.00
20,1761,RGL,EQ,46191,25771,55.79
20,1762,RHFL,EQ,897988,897988,100.00
20,1763,RHIM,EQ,116521,64601,55.44
20,1764,RHL,EQ,24162,13898,57.52
20,1765,RICHA,SM,2000,2000,100.00
20,1766,RICOAUTO,EQ,449273,222298,49.48
20,1767,RIIL,EQ,1895271,432487,22.82
20,1768,RILINFRA,SM,110800,68400,61.73
20,1769,RISHABH,EQ,160629,50328,31.33
20,1770,RITCO,EQ,28977,15204,52.47
20,1771,RITES,EQ,745956,291127,39.03
20,1772,RITEZONE,SM,6400,6400,100.00
20,1773,RKEC,EQ,93854,39833,42.44
20,1774,RKFORGE,EQ,183636,116727,63.56
20,1775,RMDRIP,SM,4000,4000,100.00
20,1776,RML,EQ,8374,4289,51.22
20,1777,ROCKINGDCE,SM,20000,15000,75.00
20,1778,ROHLTD,EQ,54680,34585,63.25
20,1779,ROLEXRINGS,EQ,12411,5611,45.21
20,1780,ROML,EQ,3372,2557,75.83
20,1781,ROSSARI,EQ,38226,19872,51.99
20,1782,ROSSELLIND,EQ,45118,26377,58.46
20,1783,ROTO,EQ,132170,56973,43.11
20,1784,ROUTE,EQ,685849,256598,37.41
20,1785,ROXHITECH,SM,132800,81600,61.45
20,1786,RPGLIFE,EQ,26845,12988,48.38
20,1787,RPOWER,EQ,146057646,37187185,25.46
20,1788,RPPL,EQ,116521,78967,67.77
20,1789,RPSGVENT,EQ,85597,47853,55.90
20,1790,RRKABEL,EQ,63970,31957,49.96
20,1791,RSSOFTWARE,EQ,57556,40822,70.93
20,1792,RSWM,EQ,124844,69276,55.49
20,1793,RSYSTEMS,EQ,40855,18297,44.79
20,1794,RTNINDIA,EQ,3827836,1184253,30.94
20,1795,RTNPOWER,EQ,42534871,22865116,53.76
20,1796,RUBYMILLS,EQ,52810,26370,49.93
20,1797,RUCHIRA,EQ,65154,39443,60.54
20,1798,RUPA,EQ,531503,187141,35.21
20,1799,RUSHIL,EQ,133720,70780,52.93
20,1800,RUSTOMJEE,EQ,33566,21694,64.63
20,1801,RVHL,EQ,441665,334661,75.77
20,1802,RVNL,EQ,13833701,5011990,36.23
20,1803,SAAKSHI,SM,93600,78000,83.33
20,1804,SADHNANIQ,EQ,2257680,1097164,48.60
20,1805,SAFARI,EQ,239503,101871,42.53
20,1806,SAGARDEEP,EQ,651773,261843,40.17
20,1807,SAGCEM,EQ,7125295,1207675,16.95
20,1808,SAH,EQ,68999,29045,42.09
20,1809,SAHAJ,SM,32000,32000,100.00
20,1810,SAHANA,SM,118000,57000,48.31
20,1811,SAHYADRI,EQ,10742,6442,59.97
20,1812,SAIFL,ST,500800,498400,99.52
20,1813,SAIL,EQ,37525817,10385145,27.67
20,1814,SAKAR,EQ,29760,17270,58.03
20,1815,SAKHTISUG,EQ,650982,298525,45.86
20,1816,SAKUMA,EQ,2978702,2164491,72.67
20,1817,SALASAR,EQ,1230677,832451,67.64
20,1818,SALONA,EQ,688,484,70.35
20,1819,SALZERELEC,EQ,544071,182321,33.51
20,1820,SAMHI,EQ,428516,229597,53.58
20,1821,SAMPANN,EQ,5048,5048,100.00
20,1822,SANDESH,EQ,2771,1960,70.73
20,1823,SANDHAR,EQ,43483,19265,44.30
20,1824,SANDUMA,EQ,107137,75374,70.35
20,1825,SANGAMIND,EQ,43400,19727,45.45
20,1826,SANGANI,SM,6000,6000,100.00
20,1827,SANGHIIND,EQ,232908,136376,58.55
20,1828,SANGHVIMOV,EQ,89563,42997,48.01
20,1829,SANGINITA,EQ,3354485,1234594,36.80
20,1830,SANOFI,EQ,7384,3723,50.42
20,1831,SANSERA,EQ,347483,159229,45.82
20,1832,SAPPHIRE,EQ,19605,8172,41.68
20,1833,SARDAEN,EQ,275334,138747,50.39
20,1834,SAREGAMA,EQ,193230,99201,51.34
20,1835,SARLAPOLY,EQ,584589,283423,48.48
20,1836,SARTELE,SM,112000,58000,51.79
20,1837,SARVESHWAR,EQ,13370643,9141784,68.37
20,1838,SASKEN,EQ,110681,31155,28.15
20,1839,SASTASUNDR,EQ,37309,15708,42.10
20,1840,SATIA,EQ,547920,246156,44.93
20,1841,SATIN,EQ,1046121,539523,51.57
20,1842,SATINDLTD,EQ,459255,246155,53.60
20,1843,SBC,EQ,860008,493763,57.41
20,1844,SBCL,EQ,1530364,376810,24.62
20,1845,SBFC,EQ,837996,539770,64.41
20,1846,SBGLP,EQ,74337,16911,22.75
20,1847,SBICARD,EQ,1091156,623738,57.16
20,1848,SBIETFCON,EQ,5953,3110,52.24
20,1849,SBIETFIT,EQ,9397,5002,53.23
20,1850,SBIETFPB,EQ,6400,5826,91.03
20,1851,SBIETFQLTY,EQ,2031,1242,61.15
20,1852,SBILIFE,EQ,158288,53179,33.60
20,1853,SBIN,EQ,8295548,3822880,46.08
20,1854,SCHAEFFLER,EQ,25957,13701,52.78
20,1855,SCHAND,EQ,43566,25112,57.64
20,1856,SCHNEIDER,EQ,163037,95358,58.49
20,1857,SCI,EQ,5380004,1753346,32.59
20,1858,SCML,SM,26000,22000,84.62
20,1859,SCPL,EQ,10750,6073,56.49
20,1860,SDBL,EQ,174848,80600,46.10
20,1861,SDL24BEES,EQ,5442,5188,95.33
20,1862,SDL26BEES,EQ,746,632,84.72
20,1863,SEAMECLTD,EQ,145712,60942,41.82
20,1864,SECMARK,EQ,34521,10154,29.41
20,1865,SECURCRED,EQ,91028,66239,72.77
20,1866,SECURKLOUD,EQ,307277,189884,61.80
20,1867,SEL,SM,5600,5600,100.00
20,1868,SELAN,EQ,49217,20843,42.35
20,1869,SENCO,EQ,112187,50634,45.13
20,1870,SENSEXETF,EQ,6328,4409,69.67
20,1871,SENSEXIETF,EQ,1465,1081,73.79
20,1872,SEPC,EQ,8301927,5641110,67.95
20,1873,SEQUENT,EQ,1063720,353130,33.20
20,1874,SERVICE,SM,6000,6000,100.00
20,1875,SESHAPAPER,EQ,41156,16391,39.83
20,1876,SETF10GILT,EQ,25150,20803,82.72
20,1877,SETFGOLD,EQ,620124,538928,86.91
20,1878,SETFNIF50,EQ,390707,303634,77.71
20,1879,SETFNIFBK,EQ,44297,36048,81.38
20,1880,SETFNN50,EQ,14597,7427,50.88
20,1881,SFL,EQ,51567,26276,50.96
20,1882,SGBAPR28I,GB,196,182,92.86
20,1883,SGBAUG24,GB,124,115,92.74
20,1884,SGBAUG27,GB,169,137,81.07
20,1885,SGBAUG28V,GB,1437,1237,86.08
20,1886,SGBAUG29V,GB,192,165,85.94
20,1887,SGBAUG30,GB,67,65,97.01
20,1888,SGBD29VIII,GB,130,108,83.08
20,1889,SGBDC27VII,GB,1,1,100.00
20,1890,SGBDE30III,GB,305,266,87.21
20,1891,SGBDEC26,GB,1,1,100.00
20,1892,SGBFEB24,GB,11,11,100.00
20,1893,SGBFEB27,GB,3,3,100.00
20,1894,SGBFEB28IX,GB,127,127,100.00
20,1895,SGBFEB29XI,GB,216,202,93.52
20,1896,SGBJ28VIII,GB,210,210,100.00
20,1897,SGBJAN29IX,GB,278,248,89.21
20,1898,SGBJAN29X,GB,100,100,100.00
20,1899,SGBJAN30IX,GB,537,441,82.12
20,1900,SGBJU29III,GB,568,466,82.04
20,1901,SGBJUL25,GB,54,54,100.00
20,1902,SGBJUL27,GB,27,27,100.00
20,1903,SGBJUL28IV,GB,352,198,56.25
20,1904,SGBJUL29IV,GB,61,56,91.80
20,1905,SGBJUN28,GB,124,118,95.16
20,1906,SGBJUN29II,GB,16,13,81.25
20,1907,SGBJUN30,GB,429,353,82.28
20,1908,SGBJUN31I,GB,1628,1324,81.33
20,1909,SGBMAR24,GB,10,7,70.00
20,1910,SGBMAR25,GB,50,48,96.00
20,1911,SGBMAR30X,GB,319,274,85.89
20,1912,SGBMAR31IV,GB,358,255,71.23
20,1913,SGBMAY25,GB,10,10,100.00
20,1914,SGBMAY26,GB,40,27,67.50
20,1915,SGBMAY28,GB,438,325,74.20
20,1916,SGBMAY29I,GB,600,511,85.17
20,1917,SGBMR29XII,GB,425,278,65.41
20,1918,SGBN28VIII,GB,215,127,59.07
20,1919,SGBNOV24,GB,43,34,79.07
20,1920,SGBNOV25IX,GB,24,20,83.33
20,1921,SGBNOV25VI,GB,18,16,88.89
20,1922,SGBNOV26,GB,19,19,100.00
20,1923,SGBNV29VII,GB,182,143,78.57
20,1924,SGBOC28VII,GB,172,136,79.07
20,1925,SGBOCT25V,GB,13,13,100.00
20,1926,SGBOCT26,GB,31,22,70.97
20,1927,SGBOCT27,GB,49,38,77.55
20,1928,SGBOCT27VI,GB,91,91,100.00
20,1929,SGBSEP24,GB,35,35,100.00
20,1930,SGBSEP27,GB,23,23,100.00
20,1931,SGBSEP28VI,GB,206,128,62.14
20,1932,SGBSEP29VI,GB,914,719,78.67
20,1933,SGBSEP31II,GB,4774,4199,87.96
20,1934,SGIL,EQ,20341,14941,73.45
20,1935,SGL,EQ,89259,72168,80.85
20,1936,SHAHALLOYS,EQ,42809,25778,60.22
20,1937,SHAILY,EQ,19566,13073,66.81
20,1938,SHAKTIPUMP,EQ,73169,30811,42.11
20,1939,SHALBY,EQ,166482,76738,46.09
20,1940,SHALPAINTS,EQ,92641,58827,63.50
20,1941,SHANKARA,EQ,104454,67420,64.55
20,1942,SHANTHALA,SM,16800,14400,85.71
20,1943,SHANTI,EQ,7102,6252,88.03
20,1944,SHANTIGEAR,EQ,52154,21874,41.94
20,1945,SHARDACROP,EQ,146963,65223,44.38
20,1946,SHARDAMOTR,EQ,35035,17969,51.29
20,1947,SHAREINDIA,EQ,141818,54220,38.23
20,1948,SHAREINDIA,W1,923,883,95.67
20,1949,SHARIABEES,EQ,1819,1095,60.20
20,1950,SHEETAL,SM,82000,38000,46.34
20,1951,SHEMAROO,EQ,45165,27205,60.23
20,1952,SHERA,SM,89000,67000,75.28
20,1953,SHIGAN,SM,94500,88500,93.65
20,1954,SHILPAMED,EQ,873814,433588,49.62
20,1955,SHIVALIK,EQ,52701,29418,55.82
20,1956,SHIVAMILLS,EQ,16460,11393,69.22
20,1957,SHIVATEX,EQ,9117,4755,52.16
20,1958,SHK,EQ,318597,182897,57.41
20,1959,SHOPERSTOP,EQ,23971,12856,53.63
20,1960,SHREDIGCEM,EQ,2418057,1057069,43.72
20,1961,SHREECEM,EQ,5760,2269,39.39
20,1962,SHREEOSFM,ST,388000,312000,80.41
20,1963,SHREEPUSHK,EQ,71634,32147,44.88
20,1964,SHREYAS,EQ,77461,40697,52.54
20,1965,SHRIPISTON,EQ,265688,177384,66.76
20,1966,SHRIRAMFIN,EQ,304722,156238,51.27
20,1967,SHRIRAMFIN,YI,54,54,100.00
20,1968,SHRIRAMFIN,YV,606,605,99.83
20,1969,SHRIRAMFIN,YW,482,482,100.00
20,1970,SHRIRAMFIN,YY,487,487,100.00
20,1971,SHRIRAMFIN,YZ,368,368,100.00
20,1972,SHRIRAMFIN,Z2,725,724,99.86
20,1973,SHRIRAMFIN,Z8,206,200,97.09
20,1974,SHRIRAMFIN,ZC,67,67,100.00
20,1975,SHRIRAMFIN,ZE,69,58,84.06
20,1976,SHRIRAMFIN,ZF,100,100,100.00
20,1977,SHRIRAMFIN,ZH,816,521,63.85
20,1978,SHRIRAMPPS,EQ,2673318,1053562,39.41
20,1979,SHRITECH,SM,18000,16000,88.89
20,1980,SHUBHLAXMI,SM,28000,18000,64.29
20,1981,SHYAMCENT,EQ,338059,208286,61.61
20,1982,SHYAMMETL,EQ,2400493,1426780,59.44
20,1983,SHYAMTEL,EQ,4130,4130,100.00
20,1984,SIEMENS,EQ,127992,52994,41.40
20,1985,SIGACHI,EQ,779361,441867,56.70
20,1986,SIGMA,EQ,61696,37194,60.29
20,1987,SIGNATURE,EQ,493277,222254,45.06
20,1988,SILGO,EQ,34489,23204,67.28
20,1989,SILINV,EQ,13184,7046,53.44
20,1990,SILVER,EQ,58726,41130,70.04
20,1991,SILVERBEES,EQ,1371577,1128302,82.26
20,1992,SILVERETF,EQ,77021,68496,88.93
20,1993,SILVERIETF,EQ,106958,85228,79.68
20,1994,SILVERTUC,EQ,8158,7121,87.29
20,1995,SILVRETF,EQ,1939,982,50.64
20,1996,SIMBHALS,EQ,223094,160176,71.80
20,1997,SINDHUTRAD,EQ,12041580,4471007,37.13
20,1998,SINTERCOM,EQ,1614,1057,65.49
20,1999,SIRCA,EQ,239672,156457,65.28
20,2000,SIS,EQ,85202,44793,52.57
20,2001,SIYSIL,EQ,44676,25756,57.65
20,2002,SJLOGISTIC,ST,107000,93000,86.92
20,2003,SJS,EQ,109719,49408,45.03
20,2004,SJVN,EQ,24607805,9647971,39.21
20,2005,SKFINDIA,EQ,32986,26690,80.91
20,2006,SKIPPER,EQ,419964,198301,47.22
20,2007,SKMEGGPROD,EQ,229324,141242,61.59
20,2008,SKP,SM,79500,66500,83.65
20,2009,SKYGOLD,EQ,46708,26250,56.20
20,2010,SMARTLINK,EQ,20834,12295,59.01
20,2011,SMCGLOBAL,EQ,205028,106095,51.75
20,2012,SMLISUZU,EQ,49400,14548,29.45
20,2013,SMLT,EQ,66623,24500,36.77
20,2014,SMSLIFE,EQ,2239,1532,68.42
20,2015,SMSPHARMA,EQ,66305,49689,74.94
20,2016,SMVD,SM,36360,36360,100.00
20,2017,SNOWMAN,EQ,3552626,1270427,35.76
20,2018,SOBHA,EQ,529962,160503,30.29
20,2019,SOLARA,EQ,170308,78938,46.35
20,2020,SOLARINDS,EQ,40189,19325,48.09
20,2021,SOLEX,SM,5200,3400,65.38
20,2022,SOMANYCERA,EQ,31394,19176,61.08
20,2023,SONACOMS,EQ,2080698,841678,40.45
20,2024,SONATSOFTW,EQ,1066481,507889,47.62
20,2025,SONUINFRA,SM,120000,108000,90.00
20,2026,SOTL,EQ,104795,48113,45.91
20,2027,SOUTHBANK,EQ,16170722,6761995,41.82
20,2028,SPAL,EQ,18739,9651,51.50
20,2029,SPANDANA,EQ,228291,99226,43.46
20,2030,SPARC,EQ,7510877,1912620,25.46
20,2031,SPCENET,EQ,10606675,5544386,52.27
20,2032,SPECIALITY,EQ,57902,29179,50.39
20,2033,SPECTRUM,SM,8250,7250,87.88
20,2034,SPECTSTM,SM,28800,24000,83.33
20,2035,SPENCERS,EQ,274936,150314,54.67
20,2036,SPIC,EQ,7279682,2448195,33.63
20,2037,SPLIL,EQ,71842,36654,51.02
20,2038,SPLPETRO,EQ,38797,23946,61.72
20,2039,SPORTKING,EQ,28012,14837,52.97
20,2040,SPRL,ST,1600,1600,100.00
20,2041,SREEL,EQ,161926,38731,23.92
20,2042,SRF,EQ,158733,63256,39.85
20,2043,SRGHFL,EQ,2361,1025,43.41
20,2044,SRHHYPOLTD,EQ,26588,14042,52.81
20,2045,SRIVASAVI,SM,10000,7000,70.00
20,2046,SSFL,SM,13000,13000,100.00
20,2047,SSINFRA,SZ,18000,18000,100.00
20,2048,SSWL,EQ,593982,205565,34.61
20,2049,STAR,EQ,423707,205068,48.40
20,2050,STARCEMENT,EQ,415872,189349,45.53
20,2051,STARHEALTH,EQ,537965,276367,51.37
20,2052,STARPAPER,EQ,32390,16954,52.34
20,2053,STCINDIA,EQ,264383,79662,30.13
20,2054,STEELCAS,EQ,46097,27061,58.70
20,2055,STEELCITY,EQ,48221,26632,55.23
20,2056,STEELXIND,EQ,8219731,5758604,70.06
20,2057,STEL,EQ,13708,8278,60.39
20,2058,STERTOOLS,EQ,142137,61237,43.08
20,2059,STLTECH,EQ,3569274,1292268,36.21
20,2060,STOVEKRAFT,EQ,251438,140565,55.90
20,2061,STYLAMIND,EQ,61035,23498,38.50
20,2062,STYRENIX,EQ,16763,9884,58.96
20,2063,SUBEXLTD,EQ,10931501,4137084,37.85
20,2064,SUBROS,EQ,410614,249697,60.81
20,2065,SUDARSCHEM,EQ,142165,60215,42.36
20,2066,SUKHJITS,EQ,18414,11189,60.76
20,2067,SULA,EQ,609500,270556,44.39
20,2068,SUMICHEM,EQ,507213,380142,74.95
20,2069,SUMMITSEC,EQ,5927,3714,62.66
20,2070,SUNDARMFIN,EQ,12983,5020,38.67
20,2071,SUNDARMHLD,EQ,105057,59606,56.74
20,2072,SUNDRMBRAK,EQ,3037,1952,64.27
20,2073,SUNDRMFAST,EQ,28369,13552,47.77
20,2074,SUNFLAG,EQ,497003,163283,32.85
20,2075,SUNPHARMA,EQ,733452,373106,50.87
20,2076,SUNREST,SM,14400,11200,77.78
20,2077,SUNTECK,EQ,375299,219868,58.58
20,2078,SUNTV,EQ,311339,55297,17.76
20,2079,SUPERHOUSE,EQ,32594,15685,48.12
20,2080,SUPRAJIT,EQ,455553,181637,39.87
20,2081,SUPREMEIND,EQ,78967,48859,61.87
20,2082,SUPREMEPWR,ST,1322000,1214000,91.83
20,2083,SUPRIYA,EQ,468284,148090,31.62
20,2084,SURAJEST,EQ,231475,78150,33.76
20,2085,SURANI,SM,16000,13600,85.00
20,2086,SURYALAXMI,EQ,53107,38090,71.72
20,2087,SURYAROSNI,EQ,3418275,687241,20.10
20,2088,SURYODAY,EQ,246326,133094,54.03
20,2089,SUTLEJTEX,EQ,246475,130954,53.13
20,2090,SUVEN,EQ,529987,336727,63.53
20,2091,SUVENPHAR,EQ,207098,76130,36.76
20,2092,SWANENERGY,EQ,3015852,1093870,36.27
20,2093,SWARAJ,SM,5000,5000,100.00
20,2094,SWARAJENG,EQ,4770,2717,56.96
20,2095,SWASTIK,SM,13200,8400,63.64
20,2096,SWELECTES,EQ,532407,140557,26.40
20,2097,SWSOLAR,EQ,2852672,1752236,61.42
20,2098,SYMPHONY,EQ,40043,25242,63.04
20,2099,SYNCOMF,EQ,11076082,6339145,57.23
20,2100,SYNGENE,EQ,487675,255146,52.32
20,2101,SYNOPTICS,SM,4800,4800,100.00
20,2102,SYRMA,EQ,366596,127072,34.66
20,2103,SYSTANGO,SM,38000,24000,63.16
20,2104,TAINWALCHM,EQ,45778,23703,51.78
20,2105,TAJGVK,EQ,70758,36272,51.26
20,2106,TAKE,EQ,256821,155002,60.35
20,2107,TANLA,EQ,507337,162157,31.96
20,2108,TAPIFRUIT,SM,2250,1500,66.67
20,2109,TARACHAND,SM,18000,13000,72.22
20,2110,TARC,EQ,467556,287326,61.45
20,2111,TARMAT,EQ,288423,158182,54.84
20,2112,TARSONS,EQ,115773,62620,54.09
20,2113,TASTYBITE,EQ,2698,1364,50.56
20,2114,TATACAPHSG,N4,70,70,100.00
20,2115,TATACAPHSG,N6,225,225,100.00
20,2116,TATACHEM,EQ,1851611,563650,30.44
20,2117,TATACOFFEE,EQ,791548,278247,35.15
20,2118,TATACOMM,EQ,381834,170073,44.54
20,2119,TATACONSUM,EQ,936544,311780,33.29
20,2120,TATAELXSI,EQ,34849,13724,39.38
20,2121,TATAINVEST,EQ,42603,16564,38.88
20,2122,TATAMETALI,EQ,128077,85208,66.53
20,2123,TATAMOTORS,EQ,12570717,2930814,23.31
20,2124,TATAMTRDVR,EQ,1087850,393036,36.13
20,2125,TATAPOWER,EQ,10096386,4132463,40.93
20,2126,TATASTEEL,EQ,21186105,9435252,44.54
20,2127,TATATECH,EQ,794228,440787,55.50
20,2128,TATVA,EQ,30038,15508,51.63
20,2129,TBZ,EQ,207456,70919,34.19
20,2130,TCI,EQ,21768,11457,52.63
20,2131,TCIEXP,EQ,18225,11534,63.29
20,2132,TCNSBRANDS,EQ,157131,50318,32.02
20,2133,TCPLPACK,EQ,8376,2996,35.77
20,2134,TCS,EQ,825907,421397,51.02
20,2135,TDPOWERSYS,EQ,427118,158010,36.99
20,2136,TEAMLEASE,EQ,32085,8942,27.87
20,2137,TECH,EQ,12183,5586,45.85
20,2138,TECHLABS,ST,944000,908000,96.19
20,2139,TECHM,EQ,1776828,855289,48.14
20,2140,TECHNOE,EQ,398770,123498,30.97
20,2141,TEGA,EQ,94544,40295,42.62
20,2142,TEJASNET,EQ,344732,171193,49.66
20,2143,TEMBO,EQ,63797,18799,29.47
20,2144,TERASOFT,EQ,79335,33288,41.96
20,2145,TEXINFRA,EQ,821746,375610,45.71
20,2146,TEXMOPIPES,EQ,82700,50624,61.21
20,2147,TEXRAIL,EQ,3354534,1705306,50.84
20,2148,TFCILTD,EQ,6003790,2364683,39.39
20,2149,THANGAMAYL,EQ,109742,73763,67.21
20,2150,THEINVEST,EQ,23809,20892,87.75
20,2151,THEJO,EQ,2193,1070,48.79
20,2152,THEMISMED,EQ,311260,143560,46.12
20,2153,THERMAX,EQ,18894,6835,36.18
20,2154,THOMASCOOK,EQ,1046111,612081,58.51
20,2155,THYROCARE,EQ,47712,28056,58.80
20,2156,TI,EQ,424525,232182,54.69
20,2157,TIDEWATER,EQ,39884,20447,51.27
20,2158,TIIL,EQ,7242,2916,40.27
20,2159,TIINDIA,EQ,40530,16339,40.31
20,2160,TIJARIA,EQ,21009,13576,64.62
20,2161,TIMESCAN,SM,4000,4000,100.00
20,2162,TIMETECHNO,EQ,2590338,1004525,38.78
20,2163,TIMKEN,EQ,16655,6570,39.45
20,2164,TINPLATE,EQ,549156,265681,48.38
20,2165,TIPSINDLTD,EQ,1357028,837220,61.70
20,2166,TIRUMALCHM,EQ,2629523,1057249,40.21
