Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05022024,2874361421,0002392
Trade Date <05-FEB-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1236,KRBL,EQ,210514,123102,58.48
20,1237,KREBSBIO,EQ,16329,11608,71.09
20,1238,KRISHANA,EQ,45453,30611,67.35
20,1239,KRISHCA,SM,49500,35500,71.72
20,1240,KRISHIVAL,SM,500,500,100.00
20,1241,KRISHNADEF,SM,29000,24000,82.76
20,1242,KRITI,EQ,183673,83935,45.70
20,1243,KRITINUT,EQ,90891,49831,54.83
20,1244,KRSNAA,EQ,201773,141957,70.35
20,1245,KSB,EQ,28974,14802,51.09
20,1246,KSCL,EQ,320278,172310,53.80
20,1247,KSL,EQ,952631,226061,23.73
20,1248,KSOLVES,EQ,44808,28029,62.55
20,1249,KTKBANK,EQ,1592078,742159,46.62
20,1250,KUANTUM,EQ,205513,110071,53.56
20,1251,LAGNAM,EQ,767651,275823,35.93
20,1252,LAL,EQ,12894,12881,99.90
20,1253,LALPATHLAB,EQ,599526,474778,79.19
20,1254,LAMBODHARA,EQ,43819,27730,63.28
20,1255,LANDMARK,EQ,80309,37698,46.94
20,1256,LAOPALA,EQ,191745,100268,52.29
20,1257,LASA,EQ,96360,72888,75.64
20,1258,LATENTVIEW,EQ,1622653,708971,43.69
20,1259,LATTEYS,EQ,1032459,352411,34.13
20,1260,LAURUSLABS,EQ,873002,345687,39.60
20,1261,LAWSIKHO,ST,93000,89000,95.70
20,1262,LAXMICOT,EQ,46338,35461,76.53
20,1263,LAXMIMACH,EQ,3892,2731,70.17
20,1264,LEMERITE,SM,292800,212800,72.68
20,1265,LEMONTREE,EQ,9717495,4608808,47.43
20,1266,LEXUS,EQ,70847,47452,66.98
20,1267,LFIC,EQ,528085,160320,30.36
20,1268,LGBBROSLTD,EQ,89596,30556,34.10
20,1269,LGBFORGE,EQ,751522,500788,66.64
20,1270,LGHL,EQ,250,165,66.00
20,1271,LIBAS,EQ,1034667,521224,50.38
20,1272,LICHSGFIN,EQ,4528404,1608575,35.52
20,1273,LICI,EQ,17219410,6319200,36.70
20,1274,LICMFGOLD,EQ,173,112,64.74
20,1275,LICNETFGSC,EQ,82246,68847,83.71
20,1276,LICNETFN50,EQ,900,278,30.89
20,1277,LICNETFSEN,EQ,312,191,61.22
20,1278,LICNFNHGP,EQ,1650,279,16.91
20,1279,LIKHITHA,EQ,223393,134007,59.99
20,1280,LINC,EQ,6883,4436,64.45
20,1281,LINCOLN,EQ,47922,29422,61.40
20,1282,LINDEINDIA,EQ,37587,12362,32.89
20,1283,LIQUID,EQ,84927,57603,67.83
20,1284,LIQUIDBEES,EQ,3015376,2318114,76.88
20,1285,LIQUIDCASE,EQ,707318,642452,90.83
20,1286,LIQUIDETF,EQ,408775,299718,73.32
20,1287,LIQUIDIETF,EQ,748579,490817,65.57
20,1288,LIQUIDSBI,EQ,5531,5336,96.47
20,1289,LLOYDS,SM,17000,16000,94.12
20,1290,LLOYDSENGG,EQ,6737792,4603397,68.32
20,1291,LLOYDSME,EQ,272988,165099,60.48
20,1292,LODHA,EQ,789294,441834,55.98
20,1293,LOKESHMACH,EQ,145523,92609,63.64
20,1294,LORDSCHLO,EQ,41009,23842,58.14
20,1295,LOTUSEYE,EQ,34008,21128,62.13
20,1296,LOVABLE,EQ,84496,50996,60.35
20,1297,LOWVOL,EQ,805,627,77.89
20,1298,LOWVOLIETF,EQ,551104,495642,89.94
20,1299,LOYALTEX,EQ,2283,1175,51.47
20,1300,LPDC,EQ,299480,150564,50.28
20,1301,LRRPL,SM,36000,36000,100.00
20,1302,LT,EQ,2954238,2036923,68.95
20,1303,L&TFH,EQ,10954847,5935413,54.18
20,1304,L&TFIN,N1,75,75,100.00
20,1305,L&TFIN,N3,38,38,100.00
20,1306,L&TFIN,N7,3,3,100.00
20,1307,L&TFIN,ND,4,4,100.00
20,1308,L&TFIN,NJ,573,420,73.30
20,1309,L&TFIN,NL,1036,704,67.95
20,1310,L&TFIN,NN,920,890,96.74
20,1311,LTFOODS,EQ,1470930,884201,60.11
20,1312,LTGILTBEES,EQ,1660367,1363859,82.14
20,1313,LTIM,EQ,301000,175533,58.32
20,1314,LTTS,EQ,69904,29347,41.98
20,1315,LUMAXIND,EQ,12288,4852,39.49
20,1316,LUMAXTECH,EQ,140817,66039,46.90
20,1317,LUPIN,EQ,1484593,529534,35.67
20,1318,LUXIND,EQ,75780,41084,54.21
20,1319,LXCHEM,EQ,1010922,538046,53.22
20,1320,LYKALABS,EQ,61617,43475,70.56
20,1321,LYPSAGEMS,EQ,116797,63333,54.22
20,1322,MAANALU,EQ,91738,72445,78.97
20,1323,MADHAVBAUG,SM,10400,10000,96.15
20,1324,MADHUSUDAN,SM,32000,26000,81.25
20,1325,MADRASFERT,EQ,1142811,538075,47.08
20,1326,MAFANG,EQ,809780,496731,61.34
20,1327,MAGADSUGAR,EQ,68449,20246,29.58
20,1328,MAGNUM,EQ,164856,140550,85.26
20,1329,MAGSON,SM,10000,10000,100.00
20,1330,MAHABANK,EQ,184678185,43924425,23.78
20,1331,MAHAPEXLTD,EQ,19445,10275,52.84
20,1332,MAHASTEEL,EQ,186409,104350,55.98
20,1333,MAHEPC,EQ,114398,58834,51.43
20,1334,MAHESHWARI,EQ,53752,35024,65.16
20,1335,MAHICKRA,SM,9000,6000,66.67
20,1336,MAHKTECH,EQ,1349935,970562,71.90
20,1337,MAHLIFE,EQ,2377830,656949,27.63
20,1338,MAHLOG,EQ,445854,153956,34.53
20,1339,MAHSCOOTER,EQ,6203,3957,63.79
20,1340,MAHSEAMLES,EQ,163321,108109,66.19
20,1341,MAITHANALL,EQ,143197,67843,47.38
20,1342,MAITREYA,SM,14400,9600,66.67
20,1343,MAKEINDIA,EQ,41024,24605,59.98
20,1344,MAKS,ST,3000,3000,100.00
20,1345,MAL,SM,38400,30400,79.17
20,1346,MALLCOM,EQ,19547,15118,77.34
20,1347,MANAKCOAT,EQ,293819,218885,74.50
20,1348,MANAKSIA,EQ,364423,201397,55.26
20,1349,MANALIPETC,EQ,3379065,1221449,36.15
20,1350,MANAPPURAM,EQ,6143234,2823095,45.95
20,1351,MANAV,SM,20000,20000,100.00
20,1352,MANGALAM,EQ,53327,41650,78.10
20,1353,MANGCHEFER,EQ,2429396,1293037,53.22
20,1354,MANGLMCEM,EQ,160554,65714,40.93
20,1355,MANINDS,EQ,1236307,517457,41.86
20,1356,MANINFRA,EQ,4470814,1793362,40.11
20,1357,MANKIND,EQ,181177,99942,55.16
20,1358,MANORAMA,EQ,8836,5397,61.08
20,1359,MANORG,EQ,18551,10366,55.88
20,1360,MANUGRAPH,EQ,296802,173478,58.45
20,1361,MANYAVAR,EQ,433823,292361,67.39
20,1362,MAPMYINDIA,EQ,178131,110341,61.94
20,1363,MARALOVER,EQ,165984,97497,58.74
20,1364,MARATHON,EQ,48304,27834,57.62
20,1365,MARCO,SM,69000,48000,69.57
20,1366,MARICO,EQ,760304,416757,54.81
20,1367,MARINE,EQ,466854,338671,72.54
20,1368,MARINETRAN,SM,40000,32000,80.00
20,1369,MARKSANS,EQ,1388284,734625,52.92
20,1370,MARSHALL,EQ,517960,286824,55.38
20,1371,MARUTI,EQ,365105,192693,52.78
20,1372,MASFIN,EQ,93443,52832,56.54
20,1373,MASPTOP50,EQ,140183,103111,73.55
20,1374,MASTEK,EQ,40869,23017,56.32
20,1375,MATRIMONY,EQ,64186,51605,80.40
20,1376,MAWANASUG,EQ,508799,236809,46.54
20,1377,MAXESTATES,EQ,99110,60236,60.78
20,1378,MAXHEALTH,EQ,1428938,933257,65.31
20,1379,MAXPOSURE,ST,260000,244000,93.85
20,1380,MAYURUNIQ,EQ,75454,34517,45.75
20,1381,MAZDA,EQ,5492,2685,48.89
20,1382,MAZDOCK,EQ,1201303,600252,49.97
20,1383,MBAPL,EQ,22121,17571,79.43
20,1384,MCDOWELL-N,EQ,993598,640723,64.49
20,1385,MCLEODRUSS,EQ,1445610,904730,62.58
20,1386,MCON,SM,5000,4000,80.00
20,1387,MCX,EQ,1416753,439457,31.02
20,1388,MDL,ST,20000,20000,100.00
20,1389,MEDANTA,EQ,568577,349713,61.51
20,1390,MEDIASSIST,EQ,1808132,981545,54.29
20,1391,MEDICAMEQ,EQ,20463,12651,61.82
20,1392,MEDICO,EQ,743041,546859,73.60
20,1393,MEDPLUS,EQ,140871,91627,65.04
20,1394,MEGAFLEX,ST,6000,6000,100.00
20,1395,MEGASTAR,EQ,29848,16829,56.38
20,1396,MEGATHERM,ST,1855200,1855200,100.00
20,1397,MENONBE,EQ,496623,240596,48.45
20,1398,MEP,EQ,885426,674395,76.17
20,1399,METROBRAND,EQ,272636,184536,67.69
20,1400,METROPOLIS,EQ,334415,116931,34.97
20,1401,MFSL,EQ,570208,217631,38.17
20,1402,MGEL,EQ,360827,269525,74.70
20,1403,MGL,EQ,304608,134443,44.14
20,1404,MHHL,SM,48000,36000,75.00
20,1405,MHRIL,EQ,1086600,506705,46.63
20,1406,MICEL,EQ,1308447,917843,70.15
20,1407,MICROPRO,SM,60800,36800,60.53
20,1408,MID150BEES,EQ,272219,183927,67.57
20,1409,MIDCAPETF,EQ,2544725,2408480,94.65
20,1410,MIDCAPIETF,EQ,70143,36909,52.62
20,1411,MIDHANI,EQ,3210971,925306,28.82
20,1412,MIDSELIETF,EQ,9226,6189,67.08
20,1413,MILTON,SM,30800,17600,57.14
20,1414,MINDACORP,EQ,533405,248734,46.63
20,1415,MINDPOOL,ST,1000,1000,100.00
20,1416,MINDSPACE,RR,113045,104822,92.73
20,1417,MINDTECK,EQ,79969,35082,43.87
20,1418,MIRCELECTR,EQ,9884761,5296857,53.59
20,1419,MITTAL,EQ,6630543,3564955,53.77
20,1420,M&M,EQ,3525423,2379202,67.49
20,1421,M&MFIN,EQ,2529158,1373679,54.31
20,1422,M&MFIN,N1,260,160,61.54
20,1423,M&MFIN,N2,5,5,100.00
20,1424,MMFL,EQ,48295,32272,66.82
20,1425,MMP,EQ,104235,61873,59.36
20,1426,MMTC,EQ,23105868,9609702,41.59
20,1427,MODISONLTD,EQ,116441,80569,69.19
20,1428,MOGSEC,EQ,3604,3056,84.79
20,1429,MOHEALTH,EQ,26350,18924,71.82
20,1430,MOHITIND,EQ,54498,48247,88.53
20,1431,MOIL,EQ,3032541,1166293,38.46
20,1432,MOKSH,EQ,2199978,1539200,69.96
20,1433,MOL,EQ,2335226,1108252,47.46
20,1434,MOLDTECH,EQ,175442,82113,46.80
20,1435,MOLDTKPAC,EQ,46743,30648,65.57
20,1436,MOLOWVOL,EQ,104782,93009,88.76
20,1437,MOM100,EQ,355168,189331,53.31
20,1438,MOM30IETF,EQ,727838,454522,62.45
20,1439,MOM50,EQ,5006,3685,73.61
20,1440,MOMENTUM,EQ,79914,35825,44.83
20,1441,MOMOMENTUM,EQ,132591,94763,71.47
20,1442,MON100,EQ,656858,429732,65.42
20,1443,MONARCH,EQ,244844,125221,51.14
20,1444,MONIFTY500,EQ,130329,94153,72.24
20,1445,MONOPHARMA,SM,28000,20000,71.43
20,1446,MONQ50,EQ,30157,17942,59.50
20,1447,MONTECARLO,EQ,26151,15776,60.33
20,1448,MOQUALITY,EQ,2844,1878,66.03
20,1449,MOREPENLAB,EQ,10105690,3769106,37.30
20,1450,MOS,SM,374400,248000,66.24
20,1451,MOTHERSON,EQ,10091989,4815815,47.72
20,1452,MOTILALOFS,EQ,128719,70277,54.60
20,1453,MOTISONS,EQ,1054535,513317,48.68
20,1454,MOVALUE,EQ,135560,103281,76.19
20,1455,MOXSH,SM,29600,26400,89.19
20,1456,MPHASIS,EQ,814978,366588,44.98
20,1457,MPSLTD,EQ,18998,10184,53.61
20,1458,MRF,EQ,19822,5573,28.12
20,1459,MRO-TEK,EQ,276698,144317,52.16
20,1460,MRPL,EQ,14970646,3571757,23.86
20,1461,MSTCLTD,EQ,917782,323468,35.24
20,1462,MSUMI,EQ,26921460,12135867,45.08
20,1463,MTARTECH,EQ,180279,94889,52.63
20,1464,MTNL,EQ,28792674,9834232,34.16
20,1465,MUFIN,EQ,218407,177838,81.43
20,1466,MUFTI,EQ,330280,121960,36.93
20,1467,MUKANDLTD,EQ,827461,404436,48.88
20,1468,MUNJALAU,EQ,319962,204347,63.87
20,1469,MUNJALSHOW,EQ,153203,77144,50.35
20,1470,MUTHOOTCAP,EQ,43054,20253,47.04
20,1471,MUTHOOTFIN,EQ,387501,246710,63.67
20,1472,MUTHOOTMF,EQ,578361,287013,49.63
20,1473,MVGJL,EQ,223632,108364,48.46
20,1474,MWL,SM,32400,24000,74.07
20,1475,NABARD,N2,315,315,100.00
20,1476,NACLIND,EQ,289433,157704,54.49
20,1477,NAGAFERT,EQ,3379684,2270022,67.17
20,1478,NAHARCAP,EQ,29045,16543,56.96
20,1479,NAHARINDUS,EQ,65752,35642,54.21
20,1480,NAHARPOLY,EQ,42540,25129,59.07
20,1481,NAHARSPING,EQ,152757,63242,41.40
20,1482,NAM-INDIA,EQ,1095582,645308,58.90
20,1483,NARMADA,EQ,248733,180952,72.75
20,1484,NATCOPHARM,EQ,368323,231273,62.79
20,1485,NATHBIOGEN,EQ,84792,51894,61.20
20,1486,NATIONALUM,EQ,59800188,18334936,30.66
20,1487,NAUKRI,EQ,405725,289610,71.38
20,1488,NAVA,EQ,1534993,713772,46.50
20,1489,NAVIFIN,N3,4,4,100.00
20,1490,NAVIFIN,N6,30,15,50.00
20,1491,NAVIFIN,N7,31,31,100.00
20,1492,NAVINFLUOR,EQ,189760,94326,49.71
20,1493,NAVINIFTY,EQ,4207,3746,89.04
20,1494,NAVKARCORP,EQ,2397559,1198166,49.97
