Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02012024,2129454565,0002349
Trade Date <02-JAN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1633,PLASTIBLEN,EQ,275329,130909,47.55
20,1634,PNB,EQ,50741670,14415637,28.41
20,1635,PNBGILTS,EQ,2600423,667509,25.67
20,1636,PNBHOUSING,EQ,223333,129382,57.93
20,1637,PNC,EQ,45153,25160,55.72
20,1638,PNCINFRA,EQ,221019,102056,46.18
20,1639,POCL,EQ,111512,66825,59.93
20,1640,PODDARMENT,EQ,54944,38572,70.20
20,1641,POKARNA,EQ,65395,26018,39.79
20,1642,POLICYBZR,EQ,854345,470227,55.04
20,1643,POLYCAB,EQ,281635,127456,45.26
20,1644,POLYMED,EQ,53891,26683,49.51
20,1645,POLYPLEX,EQ,472924,204202,43.18
20,1646,PONNIERODE,EQ,21754,10788,49.59
20,1647,POONAWALLA,EQ,720168,340587,47.29
20,1648,POWERGRID,EQ,9128513,5081889,55.67
20,1649,POWERINDIA,EQ,23372,9768,41.79
20,1650,POWERMECH,EQ,62243,30069,48.31
20,1651,PPAP,EQ,28265,16310,57.70
20,1652,PPL,EQ,78005,44323,56.82
20,1653,PPLPHARMA,EQ,12577983,4197479,33.37
20,1654,PRAJIND,EQ,797897,411832,51.61
20,1655,PRAKASHSTL,EQ,3865029,2617317,67.72
20,1656,PRAMARA,SM,26000,22000,84.62
20,1657,PRECAM,EQ,231384,85148,36.80
20,1658,PRECISION,SM,12000,12000,100.00
20,1659,PRECOT,EQ,49241,33138,67.30
20,1660,PRECWIRE,EQ,246537,134029,54.36
20,1661,PREMEXPLN,EQ,31144,18657,59.91
20,1662,PRESSTONIC,SM,691200,382400,55.32
20,1663,PRESTIGE,EQ,547303,310274,56.69
20,1664,PRICOLLTD,EQ,302465,144631,47.82
20,1665,PRIMESECU,EQ,195933,160455,81.89
20,1666,PRINCEPIPE,EQ,203936,133433,65.43
20,1667,PRITIKA,SM,10000,8000,80.00
20,1668,PRITIKAUTO,EQ,594296,321756,54.14
20,1669,PRIVISCL,EQ,23994,10921,45.52
20,1670,PROLIFE,SM,4000,4000,100.00
20,1671,PROPEQUITY,SM,9000,8400,93.33
20,1672,PROV,SM,1760,1440,81.82
20,1673,PROZONER,EQ,763745,349110,45.71
20,1674,PRSMJOHNSN,EQ,202407,77666,38.37
20,1675,PRUDENT,EQ,10267,4947,48.18
20,1676,PSB,EQ,2532584,757310,29.90
20,1677,PSPPROJECT,EQ,69657,40205,57.72
20,1678,PSUBNKBEES,EQ,2217249,1059093,47.77
20,1679,PSUBNKIETF,EQ,586227,120792,20.60
20,1680,PTC,EQ,3750923,1895362,50.53
20,1681,PTCIL,EQ,72808,27531,37.81
20,1682,PTL,EQ,799952,362941,45.37
20,1683,PULZ,SM,10000,4000,40.00
20,1684,PUNJABCHEM,EQ,7329,3336,45.52
20,1685,PURVA,EQ,643711,305151,47.40
20,1686,PVRINOX,EQ,369868,133595,36.12
20,1687,PVTBANIETF,EQ,38744,31785,82.04
20,1688,PYRAMID,EQ,107892,55778,51.70
20,1689,QFIL,SM,4000,4000,100.00
20,1690,QGOLDHALF,EQ,29872,18903,63.28
20,1691,QMSMEDI,SM,21000,15000,71.43
20,1692,QNIFTY,EQ,244,158,64.75
20,1693,QUADPRO,SM,48000,36000,75.00
20,1694,QUAL30IETF,EQ,7367,6669,90.53
20,1695,QUESS,EQ,693766,240920,34.73
20,1696,QUICKHEAL,EQ,182068,78038,42.86
20,1697,QUICKTOUCH,SM,68500,31500,45.99
20,1698,RACE,EQ,4806,2497,51.96
20,1699,RADAAN,EQ,46889,46872,99.96
20,1700,RADHIKAJWE,EQ,834552,402740,48.26
20,1701,RADIANTCMS,EQ,189139,93507,49.44
20,1702,RADICO,EQ,130216,54321,41.72
20,1703,RADIOCITY,EQ,2351851,579528,24.64
20,1704,RADIOCITY,P1,691,661,95.66
20,1705,RAILTEL,EQ,12587553,2140759,17.01
20,1706,RAIN,EQ,2367312,1261803,53.30
20,1707,RAINBOW,EQ,150464,58092,38.61
20,1708,RAJESHEXPO,EQ,717289,305782,42.63
20,1709,RAJMET,EQ,29948328,15298573,51.08
20,1710,RAJRATAN,EQ,70662,34146,48.32
20,1711,RAJSREESUG,EQ,2950617,1092106,37.01
20,1712,RAJTV,EQ,74672,59622,79.85
20,1713,RALLIS,EQ,6089320,1482421,24.34
20,1714,RAMANEWS,EQ,2746516,1215580,44.26
20,1715,RAMAPHO,EQ,148352,78090,52.64
20,1716,RAMASTEEL,EQ,8236316,3131200,38.02
20,1717,RAMCOCEM,EQ,464522,191998,41.33
20,1718,RAMCOIND,EQ,180213,91641,50.85
20,1719,RAMCOSYS,EQ,71871,35685,49.65
20,1720,RAMKY,EQ,159614,79899,50.06
20,1721,RAMRAT,EQ,45777,23170,50.61
20,1722,RANASUG,EQ,995559,517226,51.95
20,1723,RANEENGINE,EQ,3167,1902,60.06
20,1724,RANEHOLDIN,EQ,14206,6432,45.28
20,1725,RATEGAIN,EQ,415498,161891,38.96
20,1726,RATNAMANI,EQ,30626,13252,43.27
20,1727,RATNAVEER,EQ,987129,470039,47.62
20,1728,RAYMOND,EQ,108711,44610,41.04
20,1729,RBA,EQ,1611432,835319,51.84
20,1730,RBL,EQ,58822,24521,41.69
20,1731,RBLBANK,EQ,14347750,4660830,32.48
20,1732,RBMINFRA,SM,70000,33000,47.14
20,1733,RCDL,SM,15000,15000,100.00
20,1734,RCF,EQ,27441070,6612354,24.10
20,1735,RECLTD,EQ,11435302,3102546,27.13
20,1736,RECLTD,N7,1,1,100.00
20,1737,RECLTD,N9,3119,1759,56.40
20,1738,RECLTD,NA,14,14,100.00
20,1739,RECLTD,NE,150,150,100.00
20,1740,RECLTD,NF,100,100,100.00
20,1741,REDINGTON,EQ,1086891,571604,52.59
20,1742,REDTAPE,EQ,357861,186800,52.20
20,1743,REFEX,EQ,123296,77342,62.73
20,1744,RELAXO,EQ,71939,42709,59.37
20,1745,RELIANCE,EQ,3724400,2059678,55.30
20,1746,RELIGARE,EQ,1029346,615335,59.78
20,1747,RELINFRA,EQ,2939918,1240176,42.18
20,1748,REMUS,SM,425,375,88.24
20,1749,RENUKA,EQ,6116139,2802115,45.82
20,1750,REPCOHOME,EQ,229886,126505,55.03
20,1751,REPL,EQ,22486,15085,67.09
20,1752,REPRO,EQ,7524,3388,45.03
20,1753,RESPONIND,EQ,107048,68225,63.73
20,1754,RGL,EQ,76949,42718,55.51
20,1755,RHIM,EQ,89828,42507,47.32
20,1756,RHL,EQ,12704,7045,55.45
20,1757,RICHA,SM,3000,2000,66.67
20,1758,RICOAUTO,EQ,1166418,654782,56.14
20,1759,RIIL,EQ,1099367,171824,15.63
20,1760,RILINFRA,SM,66300,63700,96.08
20,1761,RISHABH,EQ,125753,59340,47.19
20,1762,RITCO,EQ,19796,10250,51.78
20,1763,RITES,EQ,662635,246430,37.19
20,1764,RKEC,EQ,72947,31925,43.76
20,1765,RKFORGE,EQ,188120,119652,63.60
20,1766,RMDRIP,SM,4000,4000,100.00
20,1767,RML,EQ,9684,4665,48.17
20,1768,ROCKINGDCE,SM,62000,41000,66.13
20,1769,ROHLTD,EQ,496491,128780,25.94
20,1770,ROLEXRINGS,EQ,10762,5329,49.52
20,1771,ROML,EQ,4689,2377,50.69
20,1772,ROSSARI,EQ,62879,21882,34.80
20,1773,ROSSELLIND,EQ,46978,21094,44.90
20,1774,ROTO,EQ,90335,39331,43.54
20,1775,ROUTE,EQ,811967,262339,32.31
20,1776,ROXHITECH,SM,113600,83200,73.24
20,1777,RPGLIFE,EQ,19424,8778,45.19
20,1778,RPOWER,EQ,148872594,28314126,19.02
20,1779,RPPL,EQ,62582,40391,64.54
20,1780,RPSGVENT,EQ,130320,70249,53.91
20,1781,RRKABEL,EQ,259832,157759,60.72
20,1782,RSSOFTWARE,EQ,30849,21212,68.76
20,1783,RSWM,EQ,157451,71889,45.66
20,1784,RSYSTEMS,EQ,42416,19492,45.95
20,1785,RTNINDIA,EQ,3414673,1025926,30.04
20,1786,RTNPOWER,EQ,86042596,28786810,33.46
20,1787,RUBYMILLS,EQ,12370,6889,55.69
20,1788,RUCHIRA,EQ,100029,53977,53.96
20,1789,RUPA,EQ,203011,77801,38.32
20,1790,RUSHIL,EQ,277904,125395,45.12
20,1791,RUSTOMJEE,EQ,122604,59773,48.75
20,1792,RVHL,EQ,108281,66282,61.21
20,1793,RVNL,EQ,7909774,2952019,37.32
20,1794,SAAKSHI,SM,68400,56400,82.46
20,1795,SABAR,SM,25000,20000,80.00
20,1796,SADHNANIQ,EQ,1241631,661356,53.27
20,1797,SAFARI,EQ,148508,74873,50.42
20,1798,SAGARDEEP,EQ,955217,254192,26.61
20,1799,SAGCEM,EQ,2469270,525931,21.30
20,1800,SAH,EQ,208535,119991,57.54
20,1801,SAHAJ,SM,4000,4000,100.00
20,1802,SAHANA,SM,127000,71500,56.30
20,1803,SAHYADRI,EQ,17979,9153,50.91
20,1804,SAIFL,ST,112000,112000,100.00
20,1805,SAIL,EQ,38718627,9613783,24.83
20,1806,SAKAR,EQ,12188,5871,48.17
20,1807,SAKHTISUG,EQ,336227,131750,39.18
20,1808,SAKUMA,EQ,1982390,1322205,66.70
20,1809,SALASAR,EQ,1479822,945010,63.86
20,1810,SALONA,EQ,779,494,63.41
20,1811,SALZERELEC,EQ,232871,80988,34.78
20,1812,SAMHI,EQ,609276,307501,50.47
20,1813,SAMPANN,EQ,22907,22907,100.00
20,1814,SANDESH,EQ,27676,12311,44.48
20,1815,SANDHAR,EQ,49290,27160,55.10
20,1816,SANDUMA,EQ,72987,38651,52.96
20,1817,SANGAMIND,EQ,35685,20411,57.20
20,1818,SANGANI,SM,3000,3000,100.00
20,1819,SANGHIIND,EQ,250062,132425,52.96
20,1820,SANGHVIMOV,EQ,84515,34098,40.35
20,1821,SANGINITA,EQ,2489920,1086408,43.63
20,1822,SANOFI,EQ,17412,10663,61.24
20,1823,SANSERA,EQ,149119,88013,59.02
20,1824,SAPPHIRE,EQ,13864,5653,40.77
20,1825,SARDAEN,EQ,287102,125841,43.83
20,1826,SAREGAMA,EQ,255859,131784,51.51
20,1827,SARLAPOLY,EQ,275105,155181,56.41
20,1828,SAROJA,SM,12800,11200,87.50
20,1829,SARTELE,SM,64000,44000,68.75
20,1830,SARVESHWAR,EQ,16306126,13439614,82.42
20,1831,SASKEN,EQ,44604,20052,44.96
20,1832,SASTASUNDR,EQ,431668,112816,26.13
20,1833,SATIA,EQ,896974,390539,43.54
20,1834,SATIN,EQ,7239178,1934469,26.72
20,1835,SATINDLTD,EQ,2504056,1113618,44.47
20,1836,SBC,EQ,988720,629183,63.64
20,1837,SBCL,EQ,406682,169497,41.68
20,1838,SBFC,EQ,1133999,672705,59.32
20,1839,SBGLP,EQ,43154,5600,12.98
20,1840,SBICARD,EQ,1493730,702892,47.06
20,1841,SBIETFCON,EQ,12832,8670,67.57
20,1842,SBIETFIT,EQ,10442,8986,86.06
20,1843,SBIETFPB,EQ,7023,3903,55.57
20,1844,SBIETFQLTY,EQ,2878,2022,70.26
20,1845,SBILIFE,EQ,691712,219959,31.80
20,1846,SBIN,EQ,15164482,5763498,38.01
20,1847,SCHAEFFLER,EQ,26219,13265,50.59
20,1848,SCHAND,EQ,64024,29850,46.62
20,1849,SCHNEIDER,EQ,204156,121186,59.36
20,1850,SCI,EQ,20579003,6640820,32.27
20,1851,SCML,SM,30000,22000,73.33
20,1852,SCPL,EQ,68950,41514,60.21
20,1853,SDBL,EQ,190078,139971,73.64
20,1854,SDL24BEES,EQ,1531,623,40.69
20,1855,SDL26BEES,EQ,4997,4729,94.64
20,1856,SEAMECLTD,EQ,155651,79062,50.79
20,1857,SECL,SM,81250,81250,100.00
20,1858,SECMARK,EQ,47955,26961,56.22
20,1859,SECURCRED,EQ,2586825,1315413,50.85
20,1860,SECURKLOUD,EQ,374247,166056,44.37
20,1861,SEL,SM,8800,8800,100.00
20,1862,SELAN,EQ,33883,12629,37.27
20,1863,SENCO,EQ,183058,75354,41.16
20,1864,SENSEXETF,EQ,11829,5974,50.50
20,1865,SENSEXIETF,EQ,3405,1958,57.50
20,1866,SEPC,EQ,22945895,10258789,44.71
20,1867,SEQUENT,EQ,9167723,1638060,17.87
20,1868,SERVICE,SM,26000,22000,84.62
20,1869,SESHAPAPER,EQ,57688,21879,37.93
20,1870,SETF10GILT,EQ,1124,1075,95.64
20,1871,SETFGOLD,EQ,716968,605200,84.41
20,1872,SETFNIF50,EQ,466042,365734,78.48
20,1873,SETFNIFBK,EQ,81485,58879,72.26
20,1874,SETFNN50,EQ,12288,6974,56.75
20,1875,SFL,EQ,50750,21606,42.57
20,1876,SGBAPR28I,GB,89,76,85.39
20,1877,SGBAUG24,GB,69,51,73.91
20,1878,SGBAUG27,GB,65,65,100.00
20,1879,SGBAUG28V,GB,887,779,87.82
20,1880,SGBAUG29V,GB,582,460,79.04
20,1881,SGBAUG30,GB,483,445,92.13
20,1882,SGBD29VIII,GB,120,120,100.00
20,1883,SGBDC27VII,GB,22,22,100.00
20,1884,SGBDE30III,GB,449,294,65.48
20,1885,SGBFEB24,GB,5,5,100.00
20,1886,SGBFEB27,GB,2,2,100.00
20,1887,SGBFEB29XI,GB,20,20,100.00
20,1888,SGBJ28VIII,GB,47,47,100.00
20,1889,SGBJAN27,GB,25,20,80.00
20,1890,SGBJAN29IX,GB,102,102,100.00
20,1891,SGBJAN29X,GB,50,45,90.00
20,1892,SGBJAN30IX,GB,890,886,99.55
20,1893,SGBJU29III,GB,165,129,78.18
20,1894,SGBJUL25,GB,66,60,90.91
20,1895,SGBJUL27,GB,2,2,100.00
20,1896,SGBJUL28IV,GB,185,148,80.00
20,1897,SGBJUL29IV,GB,60,52,86.67
20,1898,SGBJUN27,GB,25,25,100.00
20,1899,SGBJUN28,GB,275,244,88.73
20,1900,SGBJUN29II,GB,71,71,100.00
20,1901,SGBJUN30,GB,316,316,100.00
20,1902,SGBJUN31I,GB,1769,1646,93.05
20,1903,SGBMAR24,GB,5,5,100.00
20,1904,SGBMAR25,GB,163,112,68.71
20,1905,SGBMAR28X,GB,42,37,88.10
20,1906,SGBMAR30X,GB,128,72,56.25
20,1907,SGBMAR31IV,GB,566,341,60.25
20,1908,SGBMAY25,GB,65,57,87.69
20,1909,SGBMAY26,GB,17,17,100.00
20,1910,SGBMAY28,GB,619,466,75.28
20,1911,SGBMAY29I,GB,593,471,79.43
20,1912,SGBMR29XII,GB,93,72,77.42
20,1913,SGBN28VIII,GB,245,226,92.24
20,1914,SGBNOV24,GB,146,105,71.92
20,1915,SGBNV29VII,GB,264,234,88.64
20,1916,SGBOC28VII,GB,259,235,90.73
20,1917,SGBOCT25,GB,25,25,100.00
20,1918,SGBOCT25IV,GB,23,22,95.65
20,1919,SGBOCT26,GB,34,34,100.00
20,1920,SGBOCT27,GB,5,5,100.00
20,1921,SGBOCT27VI,GB,59,59,100.00
20,1922,SGBSEP24,GB,236,133,56.36
20,1923,SGBSEP27,GB,130,100,76.92
20,1924,SGBSEP28VI,GB,452,372,82.30
20,1925,SGBSEP29VI,GB,621,532,85.67
20,1926,SGBSEP31II,GB,2103,1620,77.03
20,1927,SGIL,EQ,23483,15297,65.14
20,1928,SGL,EQ,67666,52888,78.16
20,1929,SHAHALLOYS,EQ,21981,18249,83.02
20,1930,SHAILY,EQ,16812,10690,63.59
20,1931,SHAKTIPUMP,EQ,57408,32365,56.38
20,1932,SHALBY,EQ,184853,79200,42.84
20,1933,SHALPAINTS,EQ,314029,128238,40.84
20,1934,SHANKARA,EQ,203459,106325,52.26
20,1935,SHANTHALA,SM,25200,19200,76.19
20,1936,SHANTI,EQ,10184,9946,97.66
20,1937,SHANTIGEAR,EQ,331011,81984,24.77
20,1938,SHARDACROP,EQ,149206,63344,42.45
20,1939,SHARDAMOTR,EQ,33241,16222,48.80
20,1940,SHAREINDIA,EQ,77122,35455,45.97
20,1941,SHAREINDIA,W1,321,321,100.00
20,1942,SHARIABEES,EQ,1660,1281,77.17
20,1943,SHEETAL,SM,74000,34000,45.95
20,1944,SHEMAROO,EQ,65024,35156,54.07
20,1945,SHERA,SM,172000,143000,83.14
20,1946,SHIGAN,SM,78000,69000,88.46
20,1947,SHILPAMED,EQ,680303,254573,37.42
20,1948,SHIVALIK,EQ,26837,17017,63.41
20,1949,SHIVAMILLS,EQ,43704,14338,32.81
20,1950,SHIVATEX,EQ,27964,20773,74.28
20,1951,SHK,EQ,6128260,2423550,39.55
20,1952,SHOPERSTOP,EQ,161254,145821,90.43
20,1953,SHREDIGCEM,EQ,2139011,857065,40.07
20,1954,SHREECEM,EQ,16850,5862,34.79
20,1955,SHREEOSFM,ST,230000,222000,96.52
20,1956,SHREEPUSHK,EQ,107096,62490,58.35
20,1957,SHREYAS,EQ,83676,37625,44.97
20,1958,SHRIPISTON,EQ,638981,282959,44.28
20,1959,SHRIRAMFIN,EQ,1077927,632089,58.64
20,1960,SHRIRAMFIN,YI,108,108,100.00
20,1961,SHRIRAMFIN,YS,1000,1000,100.00
20,1962,SHRIRAMFIN,YV,425,425,100.00
20,1963,SHRIRAMFIN,YW,455,455,100.00
20,1964,SHRIRAMFIN,YY,711,710,99.86
20,1965,SHRIRAMFIN,YZ,212,212,100.00
20,1966,SHRIRAMFIN,Z2,1249,1249,100.00
20,1967,SHRIRAMFIN,Z4,5,5,100.00
20,1968,SHRIRAMFIN,ZF,346,346,100.00
20,1969,SHRIRAMPPS,EQ,4896559,1823425,37.24
20,1970,SHRITECH,SM,104000,86000,82.69
20,1971,SHUBHLAXMI,SM,11000,9000,81.82
20,1972,SHYAMCENT,EQ,611738,354662,57.98
20,1973,SHYAMMETL,EQ,2557701,1374286,53.73
20,1974,SHYAMTEL,EQ,2898,2811,97.00
20,1975,SIEMENS,EQ,210466,83442,39.65
20,1976,SIGACHI,EQ,19656699,7799979,39.68
20,1977,SIGMA,EQ,28104,16837,59.91
20,1978,SIGNATURE,EQ,196884,73629,37.40
20,1979,SILGO,EQ,26888,20287,75.45
20,1980,SILINV,EQ,3943,2621,66.47
20,1981,SILVER,EQ,32750,25263,77.14
20,1982,SILVERBEES,EQ,1613569,1135937,70.40
20,1983,SILVERETF,EQ,66780,30139,45.13
20,1984,SILVERIETF,EQ,129704,96675,74.54
20,1985,SILVERTUC,EQ,11129,8340,74.94
20,1986,SILVRETF,EQ,3073,3065,99.74
20,1987,SIMBHALS,EQ,343761,207928,60.49
20,1988,SINDHUTRAD,EQ,5583174,2104459,37.69
20,1989,SINTERCOM,EQ,2901,2380,82.04
20,1990,SIRCA,EQ,138599,75592,54.54
20,1991,SIS,EQ,158829,77356,48.70
20,1992,SIYSIL,EQ,51795,23850,46.05
20,1993,SJLOGISTIC,ST,217000,202000,93.09
20,1994,SJS,EQ,132251,73729,55.75
20,1995,SJVN,EQ,29129762,10516376,36.10
20,1996,SKFINDIA,EQ,35176,25755,73.22
20,1997,SKIPPER,EQ,397387,179170,45.09
20,1998,SKMEGGPROD,EQ,572311,353352,61.74
20,1999,SKP,SM,30500,23500,77.05
20,2000,SKYGOLD,EQ,51712,24681,47.73
20,2001,SMARTLINK,EQ,30147,17203,57.06
20,2002,SMCGLOBAL,EQ,157628,76687,48.65
20,2003,SMLISUZU,EQ,36324,15000,41.30
20,2004,SMLT,EQ,26984,14648,54.28
20,2005,SMSLIFE,EQ,9550,7023,73.54
20,2006,SMSPHARMA,EQ,1008167,555695,55.12
20,2007,SNOWMAN,EQ,3032196,758123,25.00
20,2008,SOBHA,EQ,631790,327976,51.91
20,2009,SOLARA,EQ,3414998,654029,19.15
20,2010,SOLARINDS,EQ,73311,37891,51.69
20,2011,SOLEX,SM,81200,55800,68.72
20,2012,SOMANYCERA,EQ,20896,9203,44.04
20,2013,SONACOMS,EQ,1783141,693435,38.89
20,2014,SONATSOFTW,EQ,447140,244202,54.61
20,2015,SONUINFRA,SM,129000,111000,86.05
20,2016,SOTAC,SM,4800,4800,100.00
20,2017,SOTL,EQ,46663,22817,48.90
20,2018,SOUTHBANK,EQ,39801891,13484214,33.88
20,2019,SPAL,EQ,46077,22084,47.93
20,2020,SPANDANA,EQ,126026,61006,48.41
20,2021,SPARC,EQ,18403129,2388715,12.98
20,2022,SPCENET,EQ,4356242,1867448,42.87
20,2023,SPECIALITY,EQ,78765,37506,47.62
20,2024,SPECTRUM,SM,1500,1125,75.00
20,2025,SPECTSTM,SM,21600,16000,74.07
20,2026,SPENCERS,EQ,444730,251385,56.53
20,2027,SPIC,EQ,10959887,3207016,29.26
20,2028,SPLIL,EQ,66687,35130,52.68
20,2029,SPLPETRO,EQ,53624,32322,60.28
20,2030,SPORTKING,EQ,18409,10807,58.70
20,2031,SPRL,ST,3200,3200,100.00
20,2032,SREEL,EQ,183152,70744,38.63
20,2033,SRF,EQ,602156,243938,40.51
20,2034,SRGHFL,EQ,3920,3021,77.07
20,2035,SRHHYPOLTD,EQ,27184,13017,47.88
20,2036,SRIVASAVI,SM,27000,23000,85.19
20,2037,SSFL,SM,26000,19000,73.08
20,2038,SSWL,EQ,222951,101800,45.66
20,2039,STAR,EQ,4664423,2449969,52.52
20,2040,STARCEMENT,EQ,1188349,444843,37.43
20,2041,STARHEALTH,EQ,611964,447999,73.21
20,2042,STARPAPER,EQ,41049,20332,49.53
20,2043,STCINDIA,EQ,269539,87229,32.36
20,2044,STEELCAS,EQ,14616,7968,54.52
20,2045,STEELCITY,EQ,24561,15970,65.02
20,2046,STEELXIND,EQ,5585417,3169360,56.74
20,2047,STEL,EQ,20061,12579,62.70
20,2048,STERTOOLS,EQ,104481,48045,45.98
20,2049,STLTECH,EQ,1455737,644065,44.24
20,2050,STOVEKRAFT,EQ,138779,62539,45.06
20,2051,STYLAMIND,EQ,37005,20316,54.90
20,2052,STYRENIX,EQ,23984,15875,66.19
20,2053,SUBEXLTD,EQ,6903491,2957000,42.83
20,2054,SUBROS,EQ,2787584,598872,21.48
20,2055,SUDARSCHEM,EQ,142064,63579,44.75
20,2056,SUKHJITS,EQ,19548,11528,58.97
20,2057,SULA,EQ,620488,303298,48.88
20,2058,SUMICHEM,EQ,909272,442269,48.64
20,2059,SUMMITSEC,EQ,7562,3228,42.69
20,2060,SUNDARMFIN,EQ,16004,5996,37.47
20,2061,SUNDARMHLD,EQ,95015,48767,51.33
20,2062,SUNDRMBRAK,EQ,3652,2145,58.73
20,2063,SUNDRMFAST,EQ,212305,186437,87.82
20,2064,SUNFLAG,EQ,513436,189601,36.93
20,2065,SUNPHARMA,EQ,3174447,1387641,43.71
20,2066,SUNREST,SM,8000,6400,80.00
20,2067,SUNTECK,EQ,756943,461639,60.99
20,2068,SUNTV,EQ,539315,124600,23.10
20,2069,SUPERHOUSE,EQ,38903,19090,49.07
20,2070,SUPRAJIT,EQ,286699,124820,43.54
20,2071,SUPREMEIND,EQ,50198,26501,52.79
20,2072,SUPREMEPWR,ST,752000,664000,88.30
20,2073,SUPRIYA,EQ,1124852,386676,34.38
20,2074,SURAJEST,EQ,420665,161177,38.31
20,2075,SURANI,SM,12800,9200,71.88
20,2076,SURYALAXMI,EQ,26113,17040,65.25
20,2077,SURYAROSNI,EQ,1307946,449882,34.40
20,2078,SURYODAY,EQ,920581,522665,56.78
20,2079,SUTLEJTEX,EQ,442945,188072,42.46
20,2080,SUVEN,EQ,5528623,2530548,45.77
20,2081,SUVENPHAR,EQ,424799,252750,59.50
20,2082,SWANENERGY,EQ,2372316,842804,35.53
20,2083,SWARAJ,SM,18000,11000,61.11
20,2084,SWARAJENG,EQ,7855,3987,50.76
20,2085,SWASTIK,SM,15600,12000,76.92
20,2086,SWELECTES,EQ,334340,73996,22.13
20,2087,SWSOLAR,EQ,1455721,1017837,69.92
20,2088,SYMPHONY,EQ,554155,231950,41.86
20,2089,SYNCOMF,EQ,8000892,4212309,52.65
20,2090,SYNGENE,EQ,1508789,724246,48.00
20,2091,SYNOPTICS,SM,15600,13800,88.46
20,2092,SYRMA,EQ,282971,109016,38.53
20,2093,SYSTANGO,SM,36000,22000,61.11
20,2094,TAINWALCHM,EQ,35404,18966,53.57
20,2095,TAJGVK,EQ,644354,209044,32.44
20,2096,TAKE,EQ,386388,205771,53.26
20,2097,TANLA,EQ,942320,213062,22.61
20,2098,TAPIFRUIT,SM,1500,750,50.00
20,2099,TARACHAND,SM,38000,28000,73.68
20,2100,TARC,EQ,531480,287193,54.04
20,2101,TARMAT,EQ,408971,190976,46.70
20,2102,TARSONS,EQ,143603,51892,36.14
20,2103,TASTYBITE,EQ,54023,8669,16.05
20,2104,TATACAPHSG,N4,103,103,100.00
20,2105,TATACAPHSG,N6,330,200,60.61
20,2106,TATACAPHSG,N8,15,15,100.00
20,2107,TATACAPHSG,NA,76,76,100.00
20,2108,TATACAPHSG,NB,174,154,88.51
20,2109,TATACHEM,EQ,1578917,494691,31.33
20,2110,TATACOFFEE,EQ,655275,183877,28.06
20,2111,TATACOMM,EQ,400171,190104,47.51
20,2112,TATACONSUM,EQ,2635193,1393654,52.89
20,2113,TATAELXSI,EQ,47188,19632,41.60
20,2114,TATAINVEST,EQ,56638,20036,35.38
20,2115,TATAMETALI,EQ,143004,57921,40.50
20,2116,TATAMOTORS,EQ,13791090,4935200,35.79
20,2117,TATAMTRDVR,EQ,2246857,1171414,52.14
20,2118,TATAPOWER,EQ,15689859,4260766,27.16
20,2119,TATASTEEL,EQ,27764060,11228879,40.44
20,2120,TATATECH,EQ,720393,348134,48.33
20,2121,TATVA,EQ,28255,17190,60.84
20,2122,TBZ,EQ,344856,135687,39.35
20,2123,TCI,EQ,18906,7229,38.24
20,2124,TCIEXP,EQ,31859,16498,51.78
20,2125,TCNSBRANDS,EQ,885423,276929,31.28
20,2126,TCPLPACK,EQ,6749,2899,42.95
20,2127,TCS,EQ,1344068,928322,69.07
20,2128,TDPOWERSYS,EQ,220952,104442,47.27
20,2129,TEAMLEASE,EQ,90503,34271,37.87
20,2130,TECH,EQ,15869,11870,74.80
20,2131,TECHLABS,ST,84000,84000,100.00
20,2132,TECHM,EQ,1615064,955038,59.13
20,2133,TECHNOE,EQ,154934,59376,38.32
20,2134,TEGA,EQ,113390,50199,44.27
20,2135,TEJASNET,EQ,232960,103004,44.22
20,2136,TEMBO,EQ,39890,9936,24.91
20,2137,TERASOFT,EQ,73814,42536,57.63
20,2138,TEXINFRA,EQ,745158,265998,35.70
20,2139,TEXMOPIPES,EQ,93320,55821,59.82
20,2140,TEXRAIL,EQ,3167776,2005921,63.32
20,2141,TFCILTD,EQ,2690723,1417302,52.67
20,2142,THANGAMAYL,EQ,74414,47071,63.26
20,2143,THEINVEST,EQ,26337,15933,60.50
20,2144,THEJO,EQ,3802,2322,61.07
20,2145,THEMISMED,EQ,215182,75304,35.00
20,2146,THERMAX,EQ,36530,14651,40.11
20,2147,THOMASCOOK,EQ,4023662,2127780,52.88
20,2148,THYROCARE,EQ,108486,53976,49.75
20,2149,TI,EQ,405138,219834,54.26
20,2150,TIDEWATER,EQ,80437,42167,52.42
20,2151,TIIL,EQ,5736,2155,37.57
20,2152,TIINDIA,EQ,99399,64833,65.23
20,2153,TIJARIA,EQ,17652,11264,63.81
20,2154,TIMETECHNO,EQ,1973914,514399,26.06
20,2155,TIMKEN,EQ,21545,11542,53.57
20,2156,TINPLATE,EQ,743159,374054,50.33
20,2157,TIPSINDLTD,EQ,716103,227041,31.71
20,2158,TIRUMALCHM,EQ,2017395,788535,39.09
20,2159,TITAGARH,EQ,1016167,495336,48.75
20,2160,TITAN,EQ,453685,257275,56.71
20,2161,TMB,EQ,103034,64829,62.92
