Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03022025,1209807881,0002637
Trade Date <03-FEB-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1640,NAVA,EQ,324608,159882,49.25
20,1641,NAVINFLUOR,EQ,484432,151294,31.23
20,1642,NAVKARCORP,EQ,473038,234389,49.55
20,1643,NAVNETEDUL,EQ,183740,88803,48.33
20,1644,NAZARA,EQ,119203,49284,41.34
20,1645,NBCC,EQ,12814367,3662587,28.58
20,1646,NCC,EQ,12891416,4312060,33.45
20,1647,NCLIND,EQ,41870,27998,66.87
20,1648,NDL,EQ,1508358,893292,59.22
20,1649,NDLVENTURE,EQ,18969,6999,36.90
20,1650,NDRAUTO,EQ,16213,8580,52.92
20,1651,NDTV,EQ,55487,28348,51.09
20,1652,NECCLTD,EQ,170035,55050,32.38
20,1653,NEELAM,ST,18000,18000,100.00
20,1654,NELCAST,EQ,34469,18712,54.29
20,1655,NELCO,EQ,46034,17341,37.67
20,1656,NEOGEN,EQ,275923,49436,17.92
20,1657,NEPHROCARE,SM,4400,2800,63.64
20,1658,NESCO,EQ,42587,19218,45.13
20,1659,NESTLEIND,EQ,1140871,569728,49.94
20,1660,NETF,EQ,1227,1064,86.72
20,1661,NETWEB,EQ,208499,98435,47.21
20,1662,NETWORK18,EQ,2236730,1019924,45.60
20,1663,NEULANDLAB,EQ,15076,6607,43.82
20,1664,NEWGEN,EQ,389845,174674,44.81
20,1665,NEWJAISA,SM,31500,30000,95.24
20,1666,NEXT50,EQ,15256,10809,70.85
20,1667,NEXT50IETF,EQ,1340966,1028575,76.70
20,1668,NFL,EQ,1978791,576745,29.15
20,1669,NGIL,EQ,85258,5525,6.48
20,1670,NGILPP1,E1,9,6,66.67
20,1671,NGLFINE,EQ,4387,2735,62.34
20,1672,NH,EQ,500896,348273,69.53
20,1673,NHIT,IV,50000,50000,100.00
20,1674,NHPC,EQ,25412024,10076212,39.65
20,1675,NIACL,EQ,561665,176351,31.40
20,1676,NIDAN,SM,10000,7000,70.00
20,1677,NIF100BEES,EQ,32792,21660,66.05
20,1678,NIF100IETF,EQ,108663,65971,60.71
20,1679,NIF10GETF,EQ,6473,5837,90.17
20,1680,NIF5GETF,EQ,866,827,95.50
20,1681,NIFITETF,EQ,107,80,74.77
20,1682,NIFMID150,EQ,2415,2022,83.73
20,1683,NIFTY1,EQ,27755,17046,61.42
20,1684,NIFTY50ADD,EQ,7484,5633,75.27
20,1685,NIFTYBEES,EQ,4023172,2435682,60.54
20,1686,NIFTYBETF,EQ,2095,1617,77.18
20,1687,NIFTYETF,EQ,42814,24246,56.63
20,1688,NIFTYIETF,EQ,386805,231795,59.93
20,1689,NIFTYQLITY,EQ,75612,50853,67.26
20,1690,NIITLTD,EQ,1197785,480243,40.09
20,1691,NIITMTS,EQ,93072,60011,64.48
20,1692,NILAINFRA,EQ,705971,419972,59.49
20,1693,NILKAMAL,EQ,1266,815,64.38
20,1694,NINSYS,EQ,13669,7706,56.38
20,1695,NIPPOBATRY,EQ,3776,2789,73.86
20,1696,NIRAJ,EQ,14613,7747,53.01
20,1697,NIRMAN,SM,35100,24300,69.23
20,1698,NITINSPIN,EQ,76897,36366,47.29
20,1699,NITIRAJ,EQ,2466,1620,65.69
20,1700,NIVABUPA,EQ,1332577,503044,37.75
20,1701,NLCINDIA,EQ,1131038,473116,41.83
20,1702,NMDC,EQ,22975253,7837301,34.11
20,1703,NMSTEEL,ST,16000,14400,90.00
20,1704,NOCIL,EQ,117290,51487,43.90
20,1705,NORTHARC,EQ,120821,68799,56.94
20,1706,NOVAAGRI,EQ,218197,99664,45.68
20,1707,NPBET,EQ,511,407,79.65
20,1708,NPST,SM,31150,25800,82.83
20,1709,NRAIL,EQ,2724,2009,73.75
20,1710,NRBBEARING,EQ,59982,36023,60.06
20,1711,NRL,EQ,50973,30243,59.33
20,1712,NSIL,EQ,6682,3460,51.78
20,1713,NSLNISP,EQ,3059263,1037604,33.92
20,1714,NTPC,EQ,15881217,8715699,54.88
20,1715,NTPCGREEN,EQ,5481362,2434956,44.42
20,1716,NUCLEUS,EQ,20759,10623,51.17
20,1717,NUVAMA,EQ,128643,50380,39.16
20,1718,NUVOCO,EQ,124584,58761,47.17
20,1719,NV20,EQ,21693,14184,65.39
20,1720,NV20BEES,EQ,36748,20397,55.51
20,1721,NV20IETF,EQ,801056,441567,55.12
20,1722,NXST,RR,126578,104781,82.78
20,1723,NYKAA,EQ,28860935,13100476,45.39
20,1724,OAL,EQ,21746,13986,64.32
20,1725,OBCL,EQ,67807,66611,98.24
20,1726,OBEROIRLTY,EQ,668940,254641,38.07
20,1727,OBSCP,ST,116400,114000,97.94
20,1728,OCCL,EQ,12684,5776,45.54
20,1729,OCCLLTD,EQ,181178,126117,69.61
20,1730,OFSS,EQ,146156,47864,32.75
20,1731,OIL,EQ,2667713,1199643,44.97
20,1732,OILCOUNTUB,EQ,73068,59174,80.98
20,1733,OILIETF,EQ,3995825,3186700,79.75
20,1734,OLAELEC,EQ,45904119,8834826,19.25
20,1735,OLECTRA,EQ,716314,191604,26.75
20,1736,OLIL,SM,16800,10800,64.29
20,1737,OMAXAUTO,EQ,13736,7178,52.26
20,1738,OMAXE,EQ,121786,74816,61.43
20,1739,OMFURN,ST,2400,2400,100.00
20,1740,OMINFRAL,EQ,65757,28349,43.11
20,1741,ONDOOR,ST,300,300,100.00
20,1742,ONELIFECAP,EQ,5953,3584,60.20
20,1743,ONEPOINT,EQ,489080,297750,60.88
20,1744,ONGC,EQ,25719512,16543347,64.32
20,1745,ONMOBILE,EQ,1381963,469971,34.01
20,1746,ONWARDTEC,EQ,76001,42763,56.27
20,1747,OPTIEMUS,EQ,152274,102361,67.22
20,1748,ORCHPHARMA,EQ,164868,119040,72.20
20,1749,ORIANA,SM,57075,38475,67.41
20,1750,ORICONENT,EQ,169621,89604,52.83
20,1751,ORIENTALTL,EQ,150037,48311,32.20
20,1752,ORIENTBELL,EQ,15200,12964,85.29
20,1753,ORIENTCEM,EQ,313966,204623,65.17
20,1754,ORIENTCER,EQ,35295,15492,43.89
20,1755,ORIENTELEC,EQ,881555,417370,47.34
20,1756,ORIENTHOT,EQ,339120,167679,49.45
20,1757,ORIENTPPR,EQ,192557,89542,46.50
20,1758,ORIENTTECH,EQ,590271,215383,36.49
20,1759,ORISSAMINE,EQ,2780,1103,39.68
20,1760,ORTINGLOBE,EQ,3121,2202,70.55
20,1761,OSELDEVICE,ST,9600,9600,100.00
20,1762,OSWALAGRO,EQ,55032,34484,62.66
20,1763,OSWALGREEN,EQ,110634,54798,49.53
20,1764,OWAIS,SM,16600,12200,73.49
20,1765,PAGEIND,EQ,23382,8765,37.49
20,1766,PAISALO,EQ,954712,546632,57.26
20,1767,PAKKA,EQ,118147,68322,57.83
20,1768,PALASHSECU,EQ,6253,3490,55.81
20,1769,PANACEABIO,EQ,181337,90498,49.91
20,1770,PANAMAPET,EQ,49583,35766,72.13
20,1771,PANSARI,EQ,3091,2270,73.44
20,1772,PARACABLES,EQ,5518598,1980380,35.89
20,1773,PARADEEP,EQ,4605783,1481887,32.17
20,1774,PARAGMILK,EQ,1785618,471064,26.38
20,1775,PARAGON,ST,7200,7200,100.00
20,1776,PARAMATRIX,SM,1200,1200,100.00
20,1777,PARAMOUNT,SM,7200,7200,100.00
20,1778,PARAS,EQ,288047,103956,36.09
20,1779,PARASPETRO,EQ,145290,92147,63.42
20,1780,PARIN,ST,2000,2000,100.00
20,1781,PARKHOTELS,EQ,554366,244053,44.02
20,1782,PARTYCRUS,SM,35000,29000,82.86
20,1783,PASHUPATI,ST,8600,8600,100.00
20,1784,PASUPTAC,EQ,74663,55239,73.98
20,1785,PATANJALI,EQ,1112287,340457,30.61
20,1786,PATELENG,EQ,1752419,822399,46.93
20,1787,PATINTLOG,EQ,80913,41052,50.74
20,1788,PAVNAIND,EQ,4334,2154,49.70
20,1789,PAYTM,EQ,9834517,2545001,25.88
20,1790,PCBL,EQ,3013805,957894,31.78
20,1791,PCCL,SM,5200,4800,92.31
20,1792,PCJEWELLER,EQ,7606706,4276053,56.21
20,1793,PDMJEPAPER,EQ,138584,101594,73.31
20,1794,PDSL,EQ,49646,30756,61.95
20,1795,PEARLPOLY,EQ,11799,7685,65.13
20,1796,PEL,EQ,616480,253175,41.07
20,1797,PELATRO,ST,3600,3600,100.00
20,1798,PENIND,EQ,503070,253945,50.48
20,1799,PENINLAND,EQ,410059,245195,59.80
20,1800,PENTAGON,SM,2000,2000,100.00
20,1801,PERFECT,ST,33000,33000,100.00
20,1802,PERSISTENT,EQ,557306,212236,38.08
20,1803,PETRONET,EQ,1667706,936089,56.13
20,1804,PFC,EQ,12764889,5425177,42.50
20,1805,PFIZER,EQ,24868,10853,43.64
20,1806,PFOCUS,EQ,17313,7131,41.19
20,1807,PFS,EQ,885135,476697,53.86
20,1808,PGEL,EQ,1267944,484878,38.24
20,1809,PGHH,EQ,5545,3660,66.01
20,1810,PGHL,EQ,4445,1953,43.94
20,1811,PGIL,EQ,124120,94184,75.88
20,1812,PGINVIT,IV,1898529,1754416,92.41
20,1813,PHANTOMFX,ST,6000,6000,100.00
20,1814,PHARMABEES,EQ,1807030,997352,55.19
20,1815,PHOENIXLTD,EQ,1397529,740769,53.01
20,1816,PHOGLOBAL,ST,16000,12000,75.00
20,1817,PIDILITIND,EQ,247344,108333,43.80
20,1818,PIIND,EQ,1156135,427504,36.98
20,1819,PILANIINVS,EQ,1977,1138,57.56
20,1820,PILITA,EQ,143708,84182,58.58
20,1821,PITTIENG,EQ,204955,86773,42.34
20,1822,PIXTRANS,EQ,16817,10029,59.64
20,1823,PLADAINFO,SM,3000,3000,100.00
20,1824,PLASTIBLEN,EQ,7377,2997,40.63
20,1825,PLATIND,EQ,316270,144460,45.68
20,1826,PLAZACABLE,EQ,27182,20551,75.61
20,1827,PNB,EQ,27155760,10184195,37.50
20,1828,PNBGILTS,EQ,988160,301848,30.55
20,1829,PNBHOUSING,EQ,568504,320662,56.40
20,1830,PNC,EQ,13773,8267,60.02
20,1831,PNCINFRA,EQ,382121,198953,52.07
20,1832,PNGJL,EQ,413656,173674,41.99
20,1833,POCL,EQ,63402,31660,49.94
20,1834,PODDARMENT,EQ,2921,2435,83.36
20,1835,POKARNA,EQ,76471,32755,42.83
20,1836,POLICYBZR,EQ,1253612,677988,54.08
20,1837,POLYCAB,EQ,405813,136261,33.58
20,1838,POLYMED,EQ,274302,56935,20.76
20,1839,POLYPLEX,EQ,122336,68829,56.26
20,1840,POLYSIL,SM,20000,16000,80.00
20,1841,PONNIERODE,EQ,3657,2026,55.40
20,1842,POONAWALLA,EQ,2010682,639791,31.82
20,1843,POSITRON,SM,8700,6600,75.86
20,1844,POWERGRID,EQ,14978897,8615450,57.52
20,1845,POWERINDIA,EQ,271683,80688,29.70
20,1846,POWERMECH,EQ,291321,117417,40.31
20,1847,PPAP,EQ,3902,2198,56.33
20,1848,PPL,EQ,29437,11985,40.71
20,1849,PPLPHARMA,EQ,3318667,498068,15.01
20,1850,PPSL,SM,15000,15000,100.00
20,1851,PRAENG,EQ,49849,34313,68.83
20,1852,PRAJIND,EQ,1121635,469571,41.86
20,1853,PRAKASH,EQ,390557,234462,60.03
20,1854,PRAKASHSTL,EQ,258695,167904,64.90
20,1855,PRAMARA,SM,32000,27000,84.38
20,1856,PRANIK,SM,4800,3200,66.67
20,1857,PRATHAM,ST,43600,43200,99.08
20,1858,PRECAM,EQ,113955,52426,46.01
20,1859,PRECISION,ST,2000,2000,100.00
20,1860,PRECWIRE,EQ,75761,34466,45.49
20,1861,PREMEXPLN,EQ,46018,20462,44.47
20,1862,PREMIERENE,EQ,2453915,585777,23.87
20,1863,PRESSTONIC,ST,15200,13600,89.47
20,1864,PRESTIGE,EQ,1116995,524882,46.99
20,1865,PRICOLLTD,EQ,133166,64595,48.51
20,1866,PRIMESECU,EQ,67090,39927,59.51
20,1867,PRINCEPIPE,EQ,126515,63324,50.05
20,1868,PRITI,EQ,13528,8885,65.68
20,1869,PRITIKA,ST,6000,5000,83.33
20,1870,PRITIKAUTO,EQ,216860,127466,58.78
20,1871,PRIVISCL,EQ,13429,8056,59.99
20,1872,PRIZOR,ST,12000,12000,100.00
20,1873,PRLIND,SM,30000,24000,80.00
20,1874,PROLIFE,SM,3000,2000,66.67
20,1875,PROV,SM,400,400,100.00
20,1876,PRSMJOHNSN,EQ,134500,62779,46.68
20,1877,PRUDENT,EQ,51658,28353,54.89
20,1878,PSB,EQ,853647,292370,34.25
20,1879,PSFL,SM,10000,6000,60.00
20,1880,PSPPROJECT,EQ,49212,23644,48.05
20,1881,PSUBANK,EQ,20373,11085,54.41
20,1882,PSUBANKADD,EQ,16789,16350,97.39
20,1883,PSUBNKBEES,EQ,1347385,703074,52.18
20,1884,PSUBNKIETF,EQ,971988,830563,85.45
20,1885,PTC,EQ,1455439,738434,50.74
20,1886,PTCIL,EQ,10208,4692,45.96
20,1887,PTL,EQ,29999,19249,64.17
20,1888,PULZ,ST,24000,24000,100.00
20,1889,PUNJABCHEM,EQ,5054,2659,52.61
20,1890,PURPLEUTED,SM,36000,30000,83.33
20,1891,PURVA,EQ,38323,23197,60.53
20,1892,PURVFLEXI,SM,6400,5600,87.50
20,1893,PVP,EQ,160960,104379,64.85
20,1894,PVRINOX,EQ,403857,112198,27.78
20,1895,PVSL,EQ,16724,8087,48.36
20,1896,PVTBANIETF,EQ,1419303,693318,48.85
20,1897,PVTBANKADD,EQ,32314,21150,65.45
20,1898,PYRAMID,EQ,31227,24425,78.22
20,1899,QGOLDHALF,EQ,89660,85044,94.85
20,1900,QMSMEDI,SM,8000,7000,87.50
20,1901,QNIFTY,EQ,1655,1550,93.66
20,1902,QUADFUTURE,EQ,1317810,163011,12.37
20,1903,QUADPRO,SM,36000,36000,100.00
20,1904,QUAL30IETF,EQ,105786,54332,51.36
20,1905,QUESS,EQ,194269,69769,35.91
20,1906,QUESTLAB,ST,16800,14400,85.71
20,1907,QUICKHEAL,EQ,94429,46110,48.83
20,1908,QUICKTOUCH,ST,3000,3000,100.00
20,1909,QVCEL,ST,4800,3200,66.67
20,1910,RACE,EQ,71279,31772,44.57
20,1911,RACLGEAR,EQ,25886,20780,80.28
20,1912,RADHIKAJWE,EQ,161502,91265,56.51
20,1913,RADIANTCMS,EQ,131704,79238,60.16
20,1914,RADICO,EQ,260942,115917,44.42
20,1915,RADIOCITY,EQ,112596,63420,56.33
20,1916,RADIOCITY,P1,414,413,99.76
20,1917,RAILTEL,EQ,3097479,730858,23.60
20,1918,RAIN,EQ,557681,227561,40.80
20,1919,RAINBOW,EQ,51957,26678,51.35
20,1920,RAJESHEXPO,EQ,412987,174131,42.16
20,1921,RAJINDLTD,SM,13500,9000,66.67
20,1922,RAJMET,EQ,366490,231944,63.29
20,1923,RAJPUTANA,SM,8000,5000,62.50
20,1924,RAJRATAN,EQ,10373,6661,64.21
20,1925,RAJSREESUG,EQ,18508,10466,56.55
20,1926,RALLIS,EQ,675514,398859,59.05
20,1927,RAMANEWS,EQ,68335,50652,74.12
20,1928,RAMAPHO,EQ,16418,9329,56.82
20,1929,RAMASTEEL,EQ,5865340,2176946,37.12
20,1930,RAMCOCEM,EQ,441748,175808,39.80
20,1931,RAMCOIND,EQ,43710,22991,52.60
20,1932,RAMCOSYS,EQ,63282,33080,52.27
20,1933,RAMKY,EQ,16308,9054,55.52
20,1934,RAMRAT,EQ,8294,4972,59.95
20,1935,RANASUG,EQ,167539,74186,44.28
20,1936,RANEENGINE,EQ,4511,2848,63.13
20,1937,RANEHOLDIN,EQ,3266,1334,40.85
20,1938,RAPPID,ST,12000,9000,75.00
20,1939,RATEGAIN,EQ,218674,135000,61.74
20,1940,RATNAMANI,EQ,16087,8158,50.71
20,1941,RATNAVEER,EQ,103524,57048,55.11
20,1942,RAYMOND,EQ,144948,45611,31.47
20,1943,RAYMONDLSL,EQ,418356,319635,76.40
20,1944,RBA,EQ,4268687,1831013,42.89
20,1945,RBL,EQ,1723,1073,62.28
20,1946,RBLBANK,EQ,4573027,1257606,27.50
20,1947,RBMINFRA,SM,71000,51800,72.96
20,1948,RBS,ST,12800,11200,87.50
20,1949,RBZJEWEL,EQ,107447,59005,54.92
20,1950,RCDL,SM,6000,6000,100.00
20,1951,RCF,EQ,1760990,499602,28.37
20,1952,RECLTD,EQ,16185807,8479489,52.39
20,1953,REDINGTON,EQ,1399099,298296,21.32
20,1954,REDTAPE,EQ,477415,191274,40.06
20,1955,REFRACTORY,ST,18000,18000,100.00
20,1956,RELAXO,EQ,298196,82515,27.67
20,1957,RELCHEMQ,EQ,2361,1900,80.47
20,1958,RELIABLE,EQ,2260,1832,81.06
20,1959,RELIANCE,EQ,9252345,5857587,63.31
20,1960,RELIGARE,EQ,1252354,671513,53.62
20,1961,RELINFRA,EQ,1722615,851225,49.41
20,1962,RELTD,EQ,53142,33926,63.84
20,1963,REMSONSIND,EQ,92130,44985,48.83
20,1964,REMUS,SM,17550,12800,72.93
20,1965,RENUKA,EQ,2339481,933039,39.88
20,1966,REPCOHOME,EQ,138189,81853,59.23
20,1967,REPRO,EQ,8710,4865,55.86
20,1968,RESPONIND,EQ,542200,507136,93.53
20,1969,RETAIL,EQ,2521,1229,48.75
20,1970,REXPIPES,SM,8000,8000,100.00
20,1971,REXPRO,ST,51000,51000,100.00
20,1972,RGL,EQ,204809,103360,50.47
20,1973,RHIM,EQ,60939,29309,48.10
20,1974,RICOAUTO,EQ,219134,101316,46.23
20,1975,RIIL,EQ,94037,29422,31.29
20,1976,RILINFRA,SM,23100,16100,69.70
20,1977,RISHABH,EQ,21887,14375,65.68
20,1978,RITCO,EQ,34004,14632,43.03
20,1979,RITES,EQ,5367975,1628430,30.34
20,1980,RITEZONE,SM,24000,24000,100.00
20,1981,RKDL,EQ,16506,11697,70.87
20,1982,RKEC,EQ,56816,23965,42.18
20,1983,RKFORGE,EQ,465694,230428,49.48
20,1984,RKSWAMY,EQ,17931,8879,49.52
20,1985,RMDRIP,ST,1500,1500,100.00
20,1986,RML,EQ,5696,3702,64.99
20,1987,RNFI,ST,15600,15600,100.00
20,1988,ROCKINGDCE,SM,7250,6250,86.21
20,1989,ROHLTD,EQ,73351,37651,51.33
20,1990,ROLEXRINGS,EQ,5583,2780,49.79
20,1991,ROML,EQ,868,507,58.41
20,1992,ROSSARI,EQ,32755,11456,34.97
20,1993,ROSSTECH,EQ,24809,12271,49.46
20,1994,ROTO,EQ,32540,16215,49.83
20,1995,ROUTE,EQ,55975,33719,60.24
20,1996,ROXHITECH,ST,14400,11200,77.78
20,1997,RPEL,EQ,33538,15063,44.91
20,1998,RPGLIFE,EQ,11644,5042,43.30
20,1999,RPOWER,EQ,11816377,5724746,48.45
20,2000,RPPL,EQ,113657,81681,71.87
20,2001,RPSGVENT,EQ,41728,20943,50.19
20,2002,RPTECH,EQ,232103,145603,62.73
20,2003,RRKABEL,EQ,106739,45401,42.53
20,2004,RSWM,EQ,30151,18156,60.22
20,2005,RSYSTEMS,EQ,48251,29501,61.14
20,2006,RTNINDIA,EQ,1860049,716338,38.51
20,2007,RTNPOWER,EQ,11151118,5643332,50.61
20,2008,RUBFILA,EQ,33457,27762,82.98
20,2009,RUBYMILLS,EQ,8734,5169,59.18
20,2010,RUCHINFRA,EQ,31019,20624,66.49
20,2011,RUCHIRA,EQ,16461,12056,73.24
20,2012,RULKA,ST,3600,3600,100.00
20,2013,RUPA,EQ,54788,28626,52.25
20,2014,RUSHIL,EQ,317928,148404,46.68
20,2015,RUSTOMJEE,EQ,32492,18203,56.02
20,2016,RVNL,EQ,22386317,3520431,15.73
20,2017,RVTH,EQ,566,539,95.23
20,2018,SAAKSHI,SM,5400,3600,66.67
20,2019,SABAR,ST,35000,35000,100.00
20,2020,SADBHIN,EQ,120925,82762,68.44
20,2021,SADHAV,SM,7200,4800,66.67
20,2022,SADHNANIQ,EQ,332794,218378,65.62
20,2023,SAFARI,EQ,154627,119229,77.11
20,2024,SAGARDEEP,EQ,69082,4516,6.54
20,2025,SAGCEM,EQ,21503,10322,48.00
20,2026,SAHAJ,SM,4000,4000,100.00
20,2027,SAHAJSOLAR,SM,5400,5000,92.59
20,2028,SAHANA,ST,14375,13000,90.43
20,2029,SAHASRA,SM,42000,32000,76.19
20,2030,SAHYADRI,EQ,3033,2235,73.69
20,2031,SAIFL,SM,37600,21600,57.45
20,2032,SAIL,EQ,16535047,4246774,25.68
20,2033,SAILIFE,EQ,480410,180083,37.49
20,2034,SAJHOTELS,ST,22000,20000,90.91
20,2035,SAKAR,EQ,16103,10388,64.51
20,2036,SAKHTISUG,EQ,82175,39956,48.62
20,2037,SAKSOFT,EQ,469190,106026,22.60
20,2038,SALASAR,EQ,3427460,2042838,59.60
20,2039,SALONA,EQ,1941,802,41.32
20,2040,SALSTEEL,EQ,39291,14977,38.12
20,2041,SALZERELEC,EQ,92197,42644,46.25
20,2042,SAMHI,EQ,1401505,559163,39.90
20,2043,SAMMAANCAP,EQ,4335548,2224412,51.31
20,2044,SANATHAN,EQ,176943,83501,47.19
20,2045,SANDESH,EQ,1787,1056,59.09
20,2046,SANDHAR,EQ,100098,48902,48.85
20,2047,SANDUMA,EQ,51887,22919,44.17
20,2048,SANGAMIND,EQ,13455,7132,53.01
20,2049,SANGHIIND,EQ,419720,173682,41.38
20,2050,SANGHVIMOV,EQ,219990,105964,48.17
20,2051,SANGINITA,EQ,47743,30349,63.57
20,2052,SANOFI,EQ,7754,4278,55.17
20,2053,SANOFICONR,EQ,1406,733,52.13
20,2054,SANSERA,EQ,43257,22113,51.12
20,2055,SANSTAR,EQ,315509,122850,38.94
20,2056,SAPPHIRE,EQ,4994203,1171198,23.45
20,2057,SARDAEN,EQ,267398,133233,49.83
20,2058,SAREGAMA,EQ,8742953,398642,4.56
20,2059,SARTELE,SM,37000,30500,82.43
20,2060,SARVESHWAR,EQ,2282252,1299882,56.96
20,2061,SASKEN,EQ,8650,3839,44.38
20,2062,SASTASUNDR,EQ,16499,9793,59.36
20,2063,SATECH,ST,11000,11000,100.00
20,2064,SATIA,EQ,255832,195494,76.41
20,2065,SATIN,EQ,174686,94824,54.28
20,2066,SATINDLTD,EQ,228668,128196,56.06
20,2067,SATIPOLY,SM,1000,1000,100.00
20,2068,SATKARTAR,SM,318400,188800,59.30
20,2069,SAURASHCEM,EQ,126841,83130,65.54
20,2070,SBC,EQ,2855828,1879386,65.81
20,2071,SBCL,EQ,77104,35888,46.54
20,2072,SBFC,EQ,1318846,780701,59.20
20,2073,SBGLP,EQ,63841,27467,43.02
20,2074,SBICARD,EQ,4840203,2653810,54.83
20,2075,SBIETFCON,EQ,10952,9410,85.92
20,2076,SBIETFIT,EQ,3247,1404,43.24
20,2077,SBIETFPB,EQ,6220,4457,71.66
20,2078,SBIETFQLTY,EQ,2533,2266,89.46
20,2079,SBILIFE,EQ,1127198,502970,44.62
20,2080,SBIN,EQ,7862190,3312798,42.14
20,2081,SBINEQWETF,EQ,10651,6566,61.65
20,2082,SBISILVER,EQ,1660543,1593329,95.95
20,2083,SCHAEFFLER,EQ,136687,114081,83.46
20,2084,SCHAND,EQ,15487,8572,55.35
20,2085,SCHNEIDER,EQ,471465,189540,40.20
20,2086,SCI,EQ,1836278,663010,36.11
20,2087,SCILAL,EQ,428529,201707,47.07
20,2088,SCL25924A,N1,10,10,100.00
20,2089,SCLZC25,YN,13,10,76.92
20,2090,SCLZC26,NB,20,20,100.00
20,2091,SCLZC26B,AY,10,10,100.00
20,2092,SCML,SM,5000,4000,80.00
20,2093,SCPL,EQ,2932,1666,56.82
20,2094,SDBL,EQ,1784446,727614,40.78
20,2095,SDL26BEES,EQ,1311,310,23.65
20,2096,SDREAMS,SM,5000,4000,80.00
20,2097,SEAMECLTD,EQ,7820,3364,43.02
20,2098,SECL,ST,18750,18750,100.00
20,2099,SECMARK,EQ,5681,3781,66.56
20,2100,SECURKLOUD,EQ,23305,14562,62.48
20,2101,SEJALLTD,EQ,1861,1318,70.82
20,2102,SEL,ST,1800,1800,100.00
20,2103,SELAN,EQ,51439,12861,25.00
20,2104,SELMC,EQ,25638,22550,87.96
20,2105,SENCO,EQ,660813,342053,51.76
20,2106,SENORES,EQ,322495,145489,45.11
20,2107,SENSEXADD,EQ,447,264,59.06
20,2108,SENSEXETF,EQ,14794,11055,74.73
20,2109,SENSEXIETF,EQ,8420,4453,52.89
20,2110,SEPC,EQ,2991371,1585736,53.01
20,2111,SEQUENT,EQ,242584,118948,49.03
20,2112,SERVICE,SM,4000,2000,50.00
20,2113,SERVOTECH,EQ,393638,236103,59.98
20,2114,SESHAPAPER,EQ,6968,4041,57.99
20,2115,SETF10GILT,EQ,22430,18098,80.69
20,2116,SETFGOLD,EQ,3096018,2260209,73.00
20,2117,SETFNIF50,EQ,349195,247653,70.92
20,2118,SETFNIFBK,EQ,247192,236247,95.57
20,2119,SETFNN50,EQ,53878,38157,70.82
20,2120,SFL,EQ,42563,19503,45.82
20,2121,SFML,SM,19200,16000,83.33
20,2122,SGBAPR28I,GB,110,84,76.36
20,2123,SGBAUG27,GB,237,229,96.62
20,2124,SGBAUG28V,GB,720,548,76.11
20,2125,SGBAUG29V,GB,246,230,93.50
20,2126,SGBAUG30,GB,148,112,75.68
20,2127,SGBD29VIII,GB,441,320,72.56
20,2128,SGBDC27VII,GB,4,4,100.00
20,2129,SGBDE30III,GB,424,261,61.56
20,2130,SGBDE31III,GB,1452,989,68.11
20,2131,SGBDEC25,GB,2,2,100.00
20,2132,SGBDEC2512,GB,1,1,100.00
20,2133,SGBDEC26,GB,1,1,100.00
20,2134,SGBFEB27,GB,12,10,83.33
20,2135,SGBFEB28IX,GB,10,10,100.00
20,2136,SGBFEB29XI,GB,1,1,100.00
20,2137,SGBFEB32IV,GB,2220,1570,70.72
20,2138,SGBJAN27,GB,34,34,100.00
20,2139,SGBJAN29IX,GB,90,71,78.89
20,2140,SGBJAN29X,GB,82,59,71.95
20,2141,SGBJAN30IX,GB,238,156,65.55
20,2142,SGBJU29III,GB,32,29,90.63
20,2143,SGBJUL25,GB,40,30,75.00
20,2144,SGBJUL28IV,GB,84,63,75.00
20,2145,SGBJUL29IV,GB,102,98,96.08
20,2146,SGBJUN27,GB,5,5,100.00
20,2147,SGBJUN28,GB,335,243,72.54
20,2148,SGBJUN29II,GB,40,32,80.00
20,2149,SGBJUN30,GB,325,236,72.62
20,2150,SGBJUN31I,GB,1472,982,66.71
20,2151,SGBMAR25,GB,90,85,94.44
20,2152,SGBMAR30X,GB,142,96,67.61
20,2153,SGBMAR31IV,GB,529,329,62.19
20,2154,SGBMAY25,GB,49,49,100.00
20,2155,SGBMAY26,GB,3,3,100.00
20,2156,SGBMAY28,GB,2448,2171,88.68
20,2157,SGBMAY29I,GB,312,233,74.68
20,2158,SGBMR29XII,GB,195,161,82.56
20,2159,SGBN28VIII,GB,94,88,93.62
20,2160,SGBNOV25VI,GB,6,6,100.00
20,2161,SGBNOV26,GB,7,7,100.00
20,2162,SGBNV29VII,GB,361,328,90.86
20,2163,SGBOC28VII,GB,274,264,96.35
20,2164,SGBOCT25,GB,36,20,55.56
20,2165,SGBOCT25IV,GB,31,31,100.00
20,2166,SGBOCT26,GB,40,40,100.00
20,2167,SGBOCT27VI,GB,25,25,100.00
20,2168,SGBSEP27,GB,89,46,51.69
20,2169,SGBSEP28VI,GB,168,117,69.64
20,2170,SGBSEP29VI,GB,425,348,81.88
20,2171,SGBSEP31II,GB,2021,1362,67.39
20,2172,SGL,EQ,5119,3592,70.17
20,2173,SGLTL,EQ,846575,288399,34.07
20,2174,SHAH,EQ,452445,267580,59.14
